,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
Lost Production (Production-based IEC B.2.2) (kWh),-0.00244582504701888,0.00665897594533463,0.023766954420748013,0.2909764617402509,0.003763830497446006,-0.002416982753190228,-0.002806572822085107,0.002390037864621806,-0.006642722415512831,0.009197187027255499,-0.0342844132747356,-0.1839740431322847,-0.02075499940275398,-0.03484997204757795,0.08135728258642472,-0.014529223269271679,0.0068682784438145825,8.000227274929106e-06,0.00398877238627697,-0.0033600684039429285,0.003709812157476511,0.0009175502571023841,-0.0017406521899725746,-0.001177992020339802,-0.0033428070675580943,-0.0001663074198192064,-0.0005939842289549259,-0.00446368438862052,-0.005029277576315938,-0.0014507854839117262,0.005770271476332758,0.004606031787523779,0.006339946250130624,0.0028219631629326364,-0.006175368657901342,-7.714315853743579e-05,-0.0034881242356998576
Lost Production (Production-based IEC B.2.3) (kWh),-0.00244582504701888,0.006658975945334628,0.023766954420748013,0.29097646174025094,0.0037638304974460016,-0.002416982753190248,-0.0028065728220851133,0.002390037864621815,-0.0066427224155128075,0.009197187027255497,-0.03428441327473559,-0.18397404313228474,-0.020754999402753986,-0.03484997204757796,0.08135728258642475,-0.014529223269271696,0.0068682784438145435,8.000227274942984e-06,0.003988772386276991,-0.003360068403942984,0.003709812157476511,0.0009175502571022731,-0.001740652189972297,-0.001177992020339566,-0.0033428070675578514,-0.00016630741981911445,-0.0005939842289548677,-0.004463684388620576,-0.005029277576315966,-0.0014507854839117262,0.005770271476332911,0.00460603178752389,0.006339946250130582,0.002821963162932343,-0.006175368657901442,-7.714315853706456e-05,-0.003488124235700361
Energy Budget - Default (kWh),0.02765066220136947,-0.165266599240837,0.06937478811781927,0.00037295011962393,-0.040626887255195206,0.06477008911405904,-0.060501601050257245,-0.0005132397888177799,0.09103484405993571,-0.02568780172534247,0.04937649634995566,-0.02361565963773166,0.08203773121257718,-0.012523342172698165,-0.002391961584319445,0.004536676835943609,-0.10331028180925438,0.13419674153740205,-0.06465122329523018,0.07517017119649844,0.039007220507439266,-0.11928531202189402,0.01026205457671131,-0.003143737373546368,-0.0434441152092012,0.0007338105881486701,-0.0061367813030471785,0.015245404855655426,0.033183460208653925,-0.0890686277520516,0.006642940292355876,-0.15406718605798708,-0.026394864982381916,-0.077149597421823,0.0646935606260552,-0.11344628579616614,0.4337370263219004
Energy Theoretical (kWh),0.12702333241081423,0.005639547518098418,0.00919709584214541,0.0001478090254558502,0.05645731062396075,-0.008297670661527302,0.0629117324762086,-0.013007160054809638,-0.016752371193021375,0.00913450026368827,0.02416373741226215,-0.0073665011428176806,0.029009969717693523,0.0009242654399408473,-0.004548497165496677,-0.000271742270429035,0.021239460240051623,0.026435953933685263,-0.022313119660881595,0.027706858238366133,0.0066156568263506105,-0.008805079639670537,-0.005602949340746043,0.0037134837320369225,0.002613553795257035,0.0015704166909807707,0.0029200541512310776,0.010619250556493064,0.007974440315722671,-0.011642742354561007,-0.013758845933004901,0.04747287159159825,0.0255067275997245,0.026507920425448642,0.009207866743252371,-0.01280584315851022,0.016335813523357792
Lost Production to Downtime (kWh),-0.0010403198281715618,0.008417933468834087,0.017077786088262267,0.26359309605345405,0.0020173446337845,-0.0030721287408991293,-0.0025722707428512,-0.016549676788766607,0.01625581780498156,-0.01208615190240176,0.04665656687956675,0.28483334802001353,0.033952702340540215,-0.04556687845254189,0.04775200807024413,-0.011770276831315814,0.0020011172387476017,-0.0016535376266591266,-0.0009979350480928304,0.007110218578981858,0.0037997230723013334,-0.0015956581255528422,0.000791170981535529,-0.002612531213495276,0.006323099816752135,0.0009719425574389335,0.0025898764348590312,-0.003485102534940697,0.005056609435612237,0.0022931251382621084,-0.003639835194754571,0.0012085980443126733,-0.0034038263203933286,-0.0005291907086998702,0.002682182555258235,-0.0014942079604135603,0.0031940730630954928
Lost Production to Performance (kWh),-0.018250181280173524,-0.023037738088121217,-0.019725821550023188,0.004613207500793931,0.11117656941748001,-0.03396130323717558,0.19797476958027924,0.03405649855417975,-0.06848680159065015,-0.022203539177619275,0.24982615437345554,-0.05131081041527662,0.05074922437236825,-0.11578317790215782,-0.07442616770333185,-0.03002880436915833,-0.04836832746160166,0.047069500524470446,-0.018159370060311618,0.08932610644607557,0.01924277722467135,-0.06096755520476973,-0.032773037445200846,0.2691384267723811,-0.12676801636093818,0.020014863582755314,-0.022054879465111484,0.06271647452718333,0.0034918249862137332,-0.07823230623684056,0.016190995335620212,0.29356314234796066,0.010475354866865304,0.2529136075528851,0.1351289654119452,0.020266486534855112,0.08332355366570668
Lost Production Total (kWh),-0.01825304647589442,-0.02301367119379421,-0.01967713577545125,0.005363067151987307,0.11118173363762444,-0.03396986739687942,0.19796642823929722,0.03400924107730432,-0.0684402020806311,-0.022237807696916852,0.24995759372623821,-0.05050023622829343,0.050845552411650334,-0.11591221030856541,-0.07428993546576951,-0.03006213381064417,-0.04836238449415437,0.047064553085246756,-0.01816211514711172,0.0893458721176384,0.01925348738374834,-0.06097177938993226,-0.03277061723048017,0.2691296029513137,-0.12674937263193709,0.020017525131096774,-0.02204739761573972,0.0627062356545734,0.0035061922405369636,-0.07822537814107522,0.016180556827005782,0.2935650627906893,0.0104656173208897,0.252910794417358,0.13513589715437052,0.02026213094750346,0.08333220951616935
Virtual Production (kWh),0.12658133152411444,0.008982742649983985,0.012548029063508446,-0.0006453510376915654,0.03777857786377269,-0.0018621994015549624,0.029265266657795105,-0.019711845209571803,-0.0059904473606795065,0.014734376927208668,-0.02393873228220124,0.0025700356458411584,0.01790916768780708,0.017068397968952476,0.006374279125475936,0.003443661839133593,0.027535052633617062,0.02140658545465121,-0.02074628939165741,0.01493810013009639,-0.0010793270201775364,0.004363954181118405,0.0021303947987621774,-0.0459311649101744,0.019933068314001854,-0.0020896206755209954,0.002565257404638593,-0.009140903105765513,0.00947887875963993,0.004262184383667936,-0.01912321956275433,-0.01242012416748968,0.016714451234868574,-0.01998679677224314,-0.006768452968740089,-0.015129040814096033,-0.008211997319729113
Lost Production to Downtime and Curtailment Total (kWh),-0.0010403198281715618,0.008417933468834085,0.017077786088262267,0.26359309605345416,0.0020173446337845053,-0.0030721287408991176,-0.0025722707428512018,-0.016549676788766596,0.016255817804981507,-0.012086151902401789,0.04665656687956673,0.2848333480200134,0.033952702340540215,-0.04556687845254194,0.04775200807024415,-0.011770276831315984,0.0020011172387475445,-0.0016535376266591018,-0.0009979350480928083,0.007110218578982117,0.0037997230723013074,-0.0015956581255526792,0.0007911709815355324,-0.0026125312134950658,0.006323099816752081,0.0009719425574390679,0.002589876434859105,-0.003485102534940725,0.005056609435612434,0.0022931251382619297,-0.0036398351947548938,0.0012085980443125623,-0.0034038263203934327,-0.0005291907086997462,0.0026821825552578284,-0.0014942079604135829,0.003194073063095392
Potential power default PC (kW),0.1265493962039137,0.0116981731602039,0.011887731988619053,-0.0003545152626214847,0.05780069790434632,-0.011423550900082544,0.06655194275675949,-0.007893452913671209,-0.01303415370220983,0.00696197682281416,0.020324193160096024,-0.0065975321955046495,0.026779913341686373,0.0010585520289152581,-0.004450792503803767,-0.0003114442305170075,0.02169571684404104,0.024945945771911716,-0.019709885567770476,0.026965594007520827,0.011740851553750185,-0.01045631999629483,-0.003031573497790813,0.0015195202913916642,0.005344806185817584,0.0015513598875889992,0.004304703918371419,0.012499020656929732,0.007109508384641439,-0.011194551399378234,-0.013831339104682532,0.05262572336945248,0.030021081072717413,0.028754731048575767,0.006233622117748226,-0.014450141319557207,0.007955376234713239
"Power, Standard deviation (kW)",0.10570100519706405,0.08534605656659781,0.0051927300906111865,-0.002206567567464461,-0.046566919361452505,-0.0007029259023063568,-0.09371162244252199,0.0009163909763285084,-0.07529876784136366,-0.023331876396222744,0.09513723441224081,-0.019915637243357952,0.03679391162996878,0.02757783098670157,0.016505247894757307,-0.003747198760977845,-0.007034811748881148,-0.04877005020030119,-0.013980362224694516,0.05519371758314699,-0.03702560678262906,-0.05530457960248044,-0.00749076754445803,-0.12405297395135434,-0.04134513012347774,-0.010812131111861021,-0.008313969835101674,-0.0638896261260444,0.034444194386417853,0.026560522692809008,-0.037944172336293415,-0.00712063614477014,0.08130584775810804,0.06266067911652119,-0.001753216031319893,-0.06073380380486529,0.025483614351772592
"Power, Minimum (kW)",0.11947766800279272,-0.03602420777619123,0.005754445316359101,0.0012832457052527686,0.07144254078638734,-0.0033225548914934664,0.08109786572866662,-0.016852028109348726,0.02163309311704033,0.027317384197924826,-0.07801753502605653,0.013984685879597057,0.007820995592931574,0.015384171106303947,0.0029852925977757786,0.008627498531009494,0.03702775767892515,0.04619655956577889,-0.012532661406000541,-0.014395010608812446,0.020367520623500106,0.03454041096711483,0.0023462305941010023,0.01292584048309629,0.06220783722679124,0.004540083856287626,0.015444019807598627,0.03803944457032278,-0.009649875216136604,-0.012091951964129412,0.003071255248969132,-0.0008584814885455108,-0.009382278797199252,-0.051576082050131616,0.0015237903577682062,0.012466226947497099,-0.014448360391670124
"Power, Maximum (kW)",0.12800080698834515,0.03307890000369177,0.0005567084414855055,7.196058414761737e-05,0.0024463133567184754,-0.00278301415674149,-0.024852627445550123,-0.004726698057704165,-0.04288395980757916,-0.00023952527323553005,0.01221562072919342,-0.0032201607544245967,0.02442336345992592,0.018265704783219552,0.008385769111322194,0.0011217845538166564,0.010263062809206202,-0.005698772268734555,-0.014152415606578542,0.027560976096564584,-0.01834093918903981,-0.01599924109594895,-0.0034636455191534043,-0.06546606175879975,0.009361281537916918,-0.004081615226748433,0.003289034333170557,-0.017972446029062044,0.016070080467258867,0.010839888560609655,-0.02377059125040626,-0.002676701661391001,0.04857619547900961,0.010406624697547091,0.006749325799667416,-0.02154929761572131,0.0045098356581344595
Potential power learned PC (kW),0.12702333241081426,0.005639547518098377,0.00919709584214538,0.00014780902545585478,0.05645731062396072,-0.00829767066152722,0.0629117324762086,-0.013007160054809595,-0.01675237119302134,0.009134500263688235,0.024163737412262132,-0.007366501142817701,0.029009969717693516,0.0009242654399408416,-0.004548497165496712,-0.00027174227042908467,0.02123946024005155,0.026435953933685252,-0.022313119660881703,0.02770685823836615,0.006615656826350641,-0.008805079639670295,-0.005602949340745976,0.0037134837320366796,0.0026135537952569395,0.0015704166909807494,0.0029200541512309883,0.010619250556493022,0.007974440315722787,-0.011642742354561482,-0.013758845933005179,0.047472871591598034,0.02550672759972452,0.02650792042544857,0.009207866743252932,-0.012805843158510417,0.016335813523357924
Potential power reference turbines (kW),0.11592973670478277,0.025021591385370107,0.013036771972205518,-0.0027471515201354458,-0.03165327567103347,-0.024328479787836525,-0.07046784923392134,-0.03834440873297728,0.005987164427910379,0.035368623489558756,-0.0729841278374451,0.005625607138683041,0.0299199562385148,-0.06788911279638227,-0.032778551348266724,-0.013520765130360966,-0.07099886099422807,-0.02254388675970922,0.012748750226822966,-0.042241148554619565,-0.024540317434976176,0.03698705292514001,-0.01779278937379143,0.11306548093744707,-0.06573360053762328,0.010129563415576805,-0.018768010041725115,-0.0273127618531602,0.000629053902505023,0.02327153853168621,0.03677512063469443,-0.08568866081105989,-0.10045496502811083,0.01986920215703209,-0.01634292374641681,-0.06553077017133377,0.061329236807250075
Cascading potential power (kW),0.12702333241081426,0.005639547518098396,0.009197095842145387,0.0001478090254558561,0.056457310623960734,-0.00829767066152731,0.06291173247620858,-0.013007160054809598,-0.016752371193021396,0.009134500263688205,0.02416373741226208,-0.007366501142817649,0.0290099697176935,0.000924265439940803,-0.004548497165496682,-0.00027174227042911416,0.021239460240051466,0.026435953933685197,-0.022313119660881713,0.027706858238366095,0.006615656826350551,-0.008805079639670334,-0.005602949340745989,0.0037134837320368314,0.0026135537952571373,0.0015704166909808002,0.0029200541512310317,0.01061925055649287,0.007974440315722564,-0.011642742354561295,-0.013758845933005096,0.04747287159159798,0.025506727599724565,0.026507920425448517,0.009207866743252836,-0.01280584315851021,0.01633581352335751
Cascading potential power for performance (kW),0.12702333241081426,0.0056395475180983905,0.009197095842145371,0.0001478090254558597,0.05645731062396075,-0.008297670661527276,0.06291173247620858,-0.013007160054809595,-0.016752371193021365,0.009134500263688195,0.02416373741226212,-0.00736650114281766,0.02900996971769347,0.0009242654399407999,-0.004548497165496733,-0.00027174227042913,0.02123946024005141,0.02643595393368513,-0.02231311966088178,0.027706858238366137,0.00661565682635047,-0.008805079639670262,-0.005602949340745903,0.0037134837320367577,0.0026135537952570523,0.0015704166909806584,0.0029200541512310217,0.010619250556493237,0.007974440315722421,-0.011642742354561333,-0.013758845933005234,0.047472871591598104,0.025506727599724797,0.02650792042544816,0.009207866743252732,-0.012805843158510358,0.016335813523357133
Potential power primary reference turbines (kW),0.12069204744485831,0.026316911730276175,0.015748122516126173,-0.002456838984997647,-0.02934912485757119,0.01740785916752071,-0.05033573993645832,-0.02975915647697772,-0.0009366667798239195,0.029644989927975894,-0.0799462447117068,0.008306658434009606,0.036635849118780116,-0.04935213090138443,-0.023099414179200587,-0.009681983566188133,-0.06441240688977473,-0.00036445688144490533,0.0072017249815158856,-0.050314006221424554,-0.027399386343138783,0.03602378393798983,-0.017738907304214378,0.10558719384845472,-0.017911957003011986,0.010401805819855774,-0.007735297942922534,-0.007048001434389689,-0.004637154244547092,0.02068141579431577,0.031847271294114576,-0.07443418235308757,-0.06838942126947897,-0.022218823801452597,-0.025832510069085914,-0.072459009909837,0.0042918486807768386
Potential power secondary reference turbines (kW),0.1025612949538007,0.02186008264727765,0.010128603079768142,-0.0027701796480319816,-0.03081494996790378,-0.052922830914387216,-0.0798793810001155,-0.0411083889116956,0.00983591878662663,0.036943785360633995,-0.061249710502628556,0.0031723713045151217,0.022454693937511705,-0.07622354140441047,-0.03725467943404643,-0.015046108094330091,-0.06949733831581152,-0.03695900844223042,0.01492107398324222,-0.03248578180210127,-0.020990732222357568,0.03461059747271714,-0.015853384591385012,0.1083158026699323,-0.0957289346969149,0.009242264544053788,-0.0256751394560181,-0.0401353999664335,0.004024029473632954,0.022454182915699623,0.03765487589746912,-0.08701202787889914,-0.1136598665341729,0.050619002515059665,-0.01001558923178241,-0.054621568157298545,0.09905159870166828
Turbine Power setpoint (kW),0.12150947883726364,0.015099167911614482,0.003159804372304127,0.001367634600404946,-0.024221524385420207,0.013920144491795744,-0.04927464048479684,-0.003949061102044077,-0.03571184930380557,0.02809141156514614,-0.08114331273352152,0.006697344427507752,0.05002730157419481,-0.03499791461373573,-0.015902792358562436,-0.008709799342746564,-0.05044165315224605,0.006041521296117133,-0.0028347028154384673,-0.04143352749487827,-0.03405572964033775,0.03702522024172733,-0.020633782560270385,0.09871921190311071,0.020195414841097485,0.010162587075682268,0.009449828985679136,0.005154068462967912,0.0003305851996449616,0.008563806772131014,0.029356615859062463,-0.044994177310796794,-0.034876261440943745,-0.0255777193619457,0.03525721617128978,-0.06477756987231098,0.004672255708403669
Potential power MPC (kW),0.1265493962039137,0.011698173160203907,0.011887731988619064,-0.00035451526262147775,0.057800697904346325,-0.011423550900082504,0.0665519427567595,-0.00789345291367119,-0.013034153702209865,0.006961976822814173,0.020324193160095955,-0.00659753219550465,0.02677991334168639,0.0010585520289152705,-0.004450792503803825,-0.0003114442305169737,0.02169571684404107,0.024945945771911754,-0.019709885567770487,0.026965594007520834,0.011740851553750403,-0.010456319996294806,-0.0030315734977908464,0.0015195202913915566,0.005344806185817782,0.001551359887589072,0.004304703918371485,0.012499020656929545,0.007109508384641333,-0.011194551399378406,-0.013831339104682885,0.05262572336945266,0.03002108107271726,0.028754731048575854,0.006233622117748135,-0.01445014131955723,0.007955376234713249
Available Capacity for Production (kW),0.0008142814899419269,-0.007557385578093543,-0.016226363124553906,-0.25343595622486736,-0.0016569596381722964,0.00364681689154468,0.0038479819911433296,0.014824903769730051,-0.016050825966226794,0.012140027112503091,-0.04707383705188754,-0.2879820725909142,-0.033349820494771185,0.03216962611327197,-0.019966956300471725,0.007779217945989889,-0.00010498113939285405,0.0007478392970231021,0.002730764303398856,-0.00827256829999154,-0.005305672203429162,0.001794369938724439,-0.002241709579265361,0.0020398596840031065,-0.0015417159965657578,-0.00040516900434896426,-0.0006657495966048603,0.00014635947511825592,-0.00368031022471222,-0.0018975205325829506,0.004383310360814532,0.0006064028976432573,0.007098558780364264,-0.002087743455626718,0.001714383612368281,0.0013021775369338774,-0.0018286258570861177
Power factor (cosphi),-0.08807352690396923,0.0572452203419498,0.13497734705701733,-0.011145168827981042,-0.025273606355519253,0.023963517662088565,-0.053743053888733905,0.015465087933144031,-0.0650660911548867,0.029487592638714172,-0.09239828675305999,0.0007152952643318221,0.138408234514493,-0.04192405651842765,-0.03423789001593827,-0.019453776835351634,-0.04958506869359253,0.013779532206426059,0.02888281956492857,0.028463890365422947,0.0414043262309414,0.005491473943991288,0.002233441171657311,0.0878739298614528,0.06905041672114276,0.012878458272214798,0.02397095372228697,0.05733680046929751,-0.000897577606578482,-0.010295171333749659,0.0037538036818503193,0.05085170030443273,-0.008455078502226383,-0.03277467503580531,0.09257363351878405,-0.02089561199612916,-0.024709006863744602
"Power factor (cosphi), Max",-0.08066341897677831,0.09141875113552733,0.11916699380133444,-0.005731220091873149,-0.05842463558981128,0.027898914056913828,-0.09229997136712974,-0.004409474009350379,-0.05118278261599918,0.0055242950797236715,0.009939070698163402,-0.007331313076138423,0.08036866181888311,-0.03940686692501673,-0.03214019730468952,-0.012135855510610867,-0.015558435567496946,0.060248474281703816,0.007300558953012906,0.04692930123985461,0.029320478690511062,0.011150402658348671,-0.01107550493437651,0.06920706181503875,0.11809263371721432,0.0052020110257779625,0.027961429462179554,0.09295526419686097,0.00016939312813011318,-0.022876223615946406,-0.05159307112435587,0.07132272848152099,-0.005062033641369413,-0.07364578610835609,0.13262332225212956,0.04624966392471049,-0.06795845538869821
"Power factor (cosphi), Min",-0.08231166409068251,0.005556722271613743,0.12152215023998714,-0.010319448051007702,0.02096693314789218,0.012750500045219562,0.008999817186681632,0.04187449779125567,-0.06668992835732132,0.045645806393279025,-0.1623233281915489,0.014029309120049885,0.17158803131900838,-0.021941465857051923,-0.020103630624155558,-0.024468685536497555,-0.06959241479522275,-0.07239128145100242,0.045425892167953924,-0.01247494900495101,0.03455384039082289,-0.0077415551452728396,0.011679301560558575,0.08270351992142917,-0.054129800292523435,0.010424816762569174,-0.003551007157828384,-0.021541953279933385,-0.003985600179552275,-0.00011521213493315141,0.07761514751588333,-0.015696405199931235,-0.03508421624869228,0.03231503329721849,-0.0028523523948381924,-0.13921989483570651,0.02824965201789463
"Power factor (cosphi), Standard deviation",-0.06368537897478208,0.10727002938250674,0.09716131194342224,-0.005522307199062446,-0.07463299318426359,0.02859623934203571,-0.1108655717419099,-0.02014373792937619,-0.039655889449135055,-0.012957036091545821,0.07701172548839937,-0.018316735134814313,0.02896559295019243,-0.03064352680135317,-0.029804075218854396,-0.0014122938149513826,0.012111094681574158,0.10972978426938079,-0.009409225928088117,0.06479233850906192,0.02609050841021386,0.01817166649872835,-0.019797712350767157,0.05190736588424589,0.1871474065506088,0.0026021201849844855,0.03963035700874229,0.12582604972630135,0.0031256056152415834,-0.027028373060375664,-0.10174656699211705,0.09036978905161239,0.007958891327276337,-0.10448556365497791,0.1700540393547809,0.11800584202229598,-0.09794716234797088
Reactive power (kvar),-0.12411395123849749,-0.021642625896516093,-0.014091912820871908,0.0014717133141896285,0.021272047091794914,-0.0145538776974826,0.0434461633541636,0.025370925551110365,0.006128946920523405,-0.02799471572998427,0.07324105836759957,-0.0060017283136883,-0.04146282623946398,0.03835928817460579,0.01963992978923441,0.008091162706507648,0.049890785481384314,-0.0047205056432548945,-0.0032373201744764378,0.04078080634065544,0.024598111086267464,-0.03343998732364645,0.015907768986458966,-0.08935708800371217,0.005259212908720244,-0.009067953687630548,0.002110035166422164,0.002591691373059375,0.0020668061031356745,-0.01729504503018203,-0.02778466758286009,0.057662124352800444,0.05460599915808698,0.021282723118348012,0.012726687798554886,0.06646656371002363,-0.004558549209289907
"Reactive power, Max (kvar)",-0.12144357829625814,-0.006433468999778106,-0.01676810204731274,0.002776390573843423,0.012407655109412524,-0.014517721304895526,0.028653761380893438,0.031159090141874454,-0.011739214182730663,-0.03275365059471461,0.10185343620904355,-0.011159578031719292,-0.03607035937610729,0.04911943612415919,0.02344846341597657,0.008295037968238082,0.05681865066202334,-0.012553662888704083,-0.010197856419767807,0.059068002183702575,0.01720980844870795,-0.04679618107469219,0.015882243148504924,-0.11678040712315031,0.011012733375512673,-0.013707410637645261,0.0021956202594889153,-0.003319893821111246,0.003934548913623607,-0.006256051111094996,-0.025229338499059777,0.06192791601189177,0.06712072352534394,0.028883837399115764,0.03294831359027224,0.06086587877240021,0.013658125947661394
"Reactive power, Min (kvar)",-0.12356221151157311,-0.03297121260121378,-0.009325464385296422,0.0009944272920652,0.029662062616266836,-0.01415513996644424,0.0573868435622772,0.018595378709684907,0.023330166864376917,-0.023157064954681745,0.04791278855028763,-0.0019431838024827916,-0.04305583247963422,0.029598481227146405,0.01660200211902583,0.007965239823097646,0.04472788272331412,0.0018890378940907666,0.0025973694020689996,0.021896443278834977,0.030901059418416657,-0.02177641411596464,0.01645708491981942,-0.06265752426684092,-0.0008708685349546816,-0.006341111393669848,0.00045478228542773433,0.008765705742447505,-0.00040879567972956256,-0.026309448593370748,-0.03190067030095228,0.04972965562657134,0.04052890946093411,0.012661704196344081,-0.006985961970526037,0.06569109245536336,-0.01879368221909926
"Reactive power, Standard deviation (kvar)",0.08431654201860328,0.07832779346480205,-0.011780560488621764,0.0027748242723823423,-0.05618155592170584,0.010056664042250002,-0.09938522885453277,0.013798509132460004,-0.09079949163533814,-0.009586503482217379,0.09018632773464272,-0.022143038810760463,0.04682854509487783,0.0273854667712961,0.006400756391903287,-0.005087402731786445,0.0012703488972045241,-0.03446634636053441,-0.030738418909770023,0.06743586369231508,-0.04802621784405133,-0.04041176243821461,-0.012377075983751755,-0.08748581100759822,0.026788484148544324,-0.012119605384324463,0.006013220652906203,-0.03457058771726411,0.010782168464203335,0.06266279927241505,0.043903752433325685,-0.0018778308012843553,0.028954388223597447,0.038710650208326244,0.08747573244094993,-0.0672161324783918,0.09046486678219087
Front bearing temperature (°C),0.09702117622348663,-0.004492513547447311,-0.14261957752368937,0.0122223407035683,-0.021663875804968088,0.001514505444291981,0.012322482150574524,-0.06459494805201557,0.10402736905329246,0.0063387436473005335,-0.011462398585090215,-0.016926172765137807,0.04938635420715972,-0.006672671854465855,-0.01747536425913723,-0.017049476464524524,0.022641849279535036,-0.10164079669199307,-0.002002563398640611,0.024335268169725144,0.014448424155009626,-0.010684277974556003,0.010013809449520305,0.0007100107867838573,0.02948696829493047,0.0007958583557450098,0.011471077823222407,0.04636695549603471,-0.015088687924027195,-0.027426093837126138,-0.008900932120987179,0.01791117884094129,-0.05292961797249499,-0.01747966304633291,0.00789299111829192,0.10810654913438714,0.02953811774281392
Rear bearing temperature (°C),0.04834909086095246,0.03373091439693788,-0.19088116688364995,0.014243686172932823,-0.043933571729978325,-0.006138089280126392,0.03838811018947305,-0.08342791716108111,0.16215107510623197,0.002121591524097951,-0.007629560318570035,-0.03071829382342137,0.11574822054109173,0.011046764774743596,-0.008971772032042625,-0.017786781745682982,9.375852633305661e-05,-0.12403943892300533,0.0011123537863140505,0.04235411188451254,0.06281526442181888,-0.03676230662621308,0.024671891071312135,0.005753637911952526,0.050228907285659576,0.007638853936447032,0.02408950557152645,0.08564177111899055,-0.017933445868175146,-0.04152665554981614,-0.017477748998275193,0.024136549553829482,-0.05438938201497427,-0.02154091941417952,-0.04909268301375848,0.0561559991735887,0.04389166197704864
Stator temperature 1 (°C),0.0561838033564255,0.0869793229267478,-0.006413827851518971,-0.002252979399679363,0.0176930529106154,-0.008152368199516091,0.09368113935538308,-0.06872994452636343,0.1318313620236946,0.017214103032306145,-0.03264541859411404,-0.02366648641940635,0.13934263365715946,0.004854342431723643,0.00995684616845854,0.01023861181408427,-0.07381243340991506,0.2208172534153216,0.0725042191803457,0.06736686667320901,-0.04023269960655232,-0.04101930916778762,0.003138179754443929,-0.19909931698433042,-0.15936265479566697,-0.024951288511164238,-0.05383956885065057,-0.16183036300568895,0.022170190578446873,0.11722406045086259,0.05310005141170124,-0.13907533173498843,-0.1841545139650275,0.13800241463173843,0.11037938249207176,0.0955495744554,-0.11390809908203581
Nacelle ambient temperature (°C),-0.0214873015108726,0.20975681176521765,-0.07099284300433953,-0.0010786905602284491,0.007875187900751856,-0.01712997118623175,0.06561423746055206,0.03857703794386217,-0.09474314513303538,0.008618137577344722,-0.04209867613322262,0.02370868732662363,-0.0848860926320363,-0.047687568260061264,-0.021583923917745114,-0.003453215000241595,0.044376520885857904,-0.020385872378905413,-0.03623707259945479,0.021749223232769108,-0.006638121457770863,-0.02541294189468158,-0.00337338995684416,0.0124284150360887,0.04215217863848698,0.0037194445299039967,0.01716665573192506,0.022929445221236737,-0.0433236245853626,-0.08120245611647099,0.00937503741766814,-0.03757176256249066,0.08585280802958281,-0.065432727647469,0.008085482902493885,0.007433657350013389,0.07147213441145364
Nacelle temperature (°C),-0.0725058412114486,0.150299665154825,-0.09758306287446586,0.0040816010588228145,-0.022077509127888882,-0.009957054581000787,0.06317348249722009,0.01587732936405788,-0.02144442799943095,-0.0003113711313463365,-0.024161848658555078,0.010691919446847577,-0.02316283884890967,0.039094282149854845,0.03798414303440511,0.01788310450993531,-0.11785034815431583,-0.0026430199556404283,-0.1698953390664549,0.028612805193038205,0.018486876338439057,0.008572441789095287,-0.0032425220807702285,-0.0010628277470030485,0.055760861538027756,0.004394060151853337,0.022889095793063422,0.03778670752899968,-0.02729297165236827,-0.06138435601120528,-0.01217683197066672,0.002484564535090779,0.01651447688221418,-0.05726996138371324,-0.06602860035299342,-0.025942778443665375,0.07107801560965535
Transformer temperature (°C),0.09589722737273305,0.1041879217536749,0.026436401690295364,-0.0072522240121262365,0.035788541541363586,0.019393675078662617,0.015398788078530989,-0.009135030170814627,-0.04930769199623703,0.033799305282598426,-0.054335126367146824,0.018914373636843933,-0.09022157518290351,-0.0846928728465606,-0.040438506725048895,-0.029722503266529213,0.022621443187829115,-0.07310281548992711,-0.009244609672902207,0.03861501458997177,-0.010155388541065062,-0.033767178735573666,0.016445365407205027,-0.048880341895279636,-0.09842906973397987,-0.01119705253436011,-0.027488472199704357,-0.07770088638461708,-0.056515262422754516,0.00020473754772674935,0.055653449155457065,-0.10836150260170208,-0.14528816963917016,-0.011025478537962215,0.12865548949687655,0.14362855574786235,0.03823223496800626
Gear oil inlet temperature (°C),-0.09478170959757751,0.02379226496091268,-0.08022433216241491,0.0036632641450861344,-0.05066193339239344,0.003132944647938869,0.015430172318171124,-0.06918429854681879,0.14431399743707077,0.0019991234116607344,0.021756915703027586,-0.0290855975396002,0.06261351011774721,-0.015152849355020818,-0.01374234890163481,-0.019921111292307978,-0.045557864015712074,-0.14391563230661522,0.01600864593246899,0.06856572955062239,0.026681035815089266,-0.08368042691725687,0.02511212273248818,0.013561168649594339,0.04626719057347569,0.0070349512949545515,0.026706807181066893,0.0724461499618103,-0.008169594156309083,-0.008132623499245019,-0.02952803437589909,-0.02187918053840314,-0.06146284371021268,-0.023723424246041007,-0.09702681296859778,0.027699798230641285,0.11056927588115581
