,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37
Virtual Production (kWh),0.1282710469740305,0.011038497514136913,-0.006409194778604865,0.034873359991380616,-0.0041659158549687296,-0.0007315297353652694,0.022043641488043796,-0.02049949192479438,0.009755125019965304,0.016521024776309505,0.010883604248887877,0.0035749381434943294,0.005718778135658966,-0.009316801995065162,0.006409177915242968,0.02885892696542275,0.016891756420838136,-0.02119072517175913,0.005015537047780365,0.0022407942158223296,0.02302490700822593,-0.004771820952316657,-0.046094324512378215,0.003065601035176592,0.001390517814596216,-0.007440639334079822,-0.00254902345160965,0.012163679058409232,-0.0018901787232010192,0.006238749299177275,0.020494417685558923,-0.010906030274596218,0.029151431215289132,0.004117168773170553,-0.0023658099250727857,0.002952463450153464,-0.01796213676156192
Potential power default PC (kW),0.12818960773764648,0.015374132191787834,-0.0005052811767567967,0.06275755841923368,-0.030228266882113622,-0.011587126883865472,0.04279139269836156,-0.01416069306861101,-0.006284579740613325,-0.005741951258936656,-0.02822891078549964,0.002086003306880722,0.008805158245166351,-0.002708634481130939,-0.00565438839358062,0.02350105970278115,0.0063764994678061635,-0.01293250660182063,-0.007415961246546011,0.028159430264985824,2.51362298003756e-05,0.0034218644212868823,0.015978215483062067,-0.006037439723005305,0.0087589046007726,-0.004464180662181395,-0.010130728853761053,0.003599353878741422,0.010902008068207333,-0.014742258965151963,0.06535212189458513,0.02385635452796568,0.03387474438444684,0.030869705150576254,0.027996967701523004,0.007910966127833742,0.017090395350363306
"Power, Standard deviation (kW)",0.10672271285772178,0.08456615422509887,0.013064416110667805,-0.06672138499405354,0.033734528668792826,0.01106831079181785,-0.0902936670075989,-0.037572192050310496,-0.07677102780892722,-0.04265601893094247,-0.06684689486866474,0.030039915333541722,-0.0018491795386650382,0.0075372516025387064,-0.004807688184369736,-0.013162546655146611,-0.01980556285110063,-0.030349194897180576,-0.05390916090302996,-0.008420468622082344,-0.028163928951694953,-0.020044637884908973,-0.0831863740836077,0.06944341841357134,-0.05095585673850723,-0.0022900592631269765,0.0277272054676974,0.017458529399503535,0.011579474434629259,0.030778244786685113,0.06798726661792553,-0.0012752225203120394,0.0744413599789363,-0.021672366383010552,0.00023702633617594948,-0.10028282034121717,0.09789706086254832
"Power, Minimum (kW)",0.12091494519994607,-0.033475560884283724,-0.00944441391113779,0.07835206552741474,-0.022351960807832753,-0.006568630286805492,0.07356821837069331,-0.004761212127190787,0.049337046434713205,0.03736731886954199,0.043669105892458766,-0.004941546095471624,0.0057209692264986595,-0.016873088010118636,0.016806756445567644,0.03417110946491542,0.03110436806055752,-0.0019992508726564082,0.042109826210204385,0.003088818373018467,0.04486932738254644,0.005027778386777029,-0.010944748767264739,-0.0452306082644852,0.04061039011981997,-0.008429686206941699,-0.020546641453622408,0.008121001556589489,-0.008281320379870165,-0.00884538691478498,-0.011586192527999514,-0.011006537361504212,-0.011104656448228205,0.025447476623837437,-0.001596136667273625,0.04345039501399227,-0.05647503143637051
"Power, Maximum (kW)",0.12946126867351526,0.03443939338470889,0.007284804180896441,-0.008223776551183146,0.013180684967470085,0.005121970042316247,-0.024683088114008298,-0.02621865504012531,-0.02966853088457289,-0.008560641596708536,-0.012705195730161236,0.017173855315760513,0.0026249257318632434,-0.002919005474170104,0.0021737269541358645,0.010243548254264523,0.0017117834340616147,-0.019845018104628992,-0.014658430018540749,-0.005952867621710638,0.0017847564832042875,-0.009313676650713516,-0.048758786976056456,0.013917816382772931,-0.0074741643417697776,-0.004395251568411462,0.006683295401639075,0.012690959973840621,-0.0017330879069382427,0.018706486947270777,0.028584465286273317,-0.013154085014863162,0.040013231248891674,0.0033516295609466035,0.0021456485110474405,-0.03197297695124483,0.033490543480841156
Potential power learned PC (kW),0.1286144876638887,0.009353165093657877,0.0013268575343064262,0.06050200615318325,-0.026330658137036583,-0.009598280571023653,0.042422135193047106,-0.023304632734102517,-0.011491093241479204,-0.003107150585837339,-0.03391237567544334,0.0047249886082903125,0.01001538698263172,-0.0036429529488232215,-0.0053074424782036155,0.026429531703856847,0.006851803262866564,-0.015359288432939884,-0.006353766577959909,0.024503373450047966,0.003989061137405903,0.0009645724409411947,0.019064938778820456,-0.006695981844376437,0.008253502196102679,-0.004521548913123792,-0.00950702456060748,0.005257507450213989,0.0086983366731695,-0.014889255293948314,0.057043232986455535,0.019271524697680516,0.031599290231773124,0.02738118599265075,0.03159608145296375,0.006371093754141924,0.020052407427486273
Potential power reference turbines (kW),0.11665974697128077,0.01603755578200201,-0.004009128474754287,-0.03212661665497458,0.028179899943414664,0.011366305183540605,-0.06718832712661825,-0.02740418016903093,0.04394706268060085,0.061397848563299294,0.0715573834737488,0.0016860520368911442,0.017089348853219513,0.006876840659856639,-0.03427348039018993,0.027581065062841494,-0.06608635495953018,0.0013868589546008,-0.006328451314108008,-0.011238283916782757,-0.016218396728496013,-0.008168691639389077,0.13418566004385704,-0.012285415475848764,-0.01843155483048481,0.01631762688297484,0.018600071916288596,-0.003097513394253186,0.0011698714439881686,-0.003731679553858301,-0.11437371092212659,-0.024640856701466,-0.019898555257716534,-0.1636860463301925,-0.04946115678862467,-0.09089960312818907,0.09234401141547546
Cascading potential power (kW),0.1286144876638887,0.00935316509365787,0.0013268575343064319,0.06050200615318326,-0.026330658137036594,-0.009598280571023642,0.042422135193047134,-0.0233046327341025,-0.011491093241479228,-0.0031071505858373738,-0.033912375675443376,0.0047249886082902535,0.010015386982631783,-0.0036429529488232375,-0.0053074424782036025,0.026429531703856826,0.006851803262866508,-0.015359288432939818,-0.006353766577960067,0.024503373450048015,0.003989061137405737,0.0009645724409411814,0.019064938778820532,-0.006695981844376447,0.008253502196102856,-0.004521548913123689,-0.009507024560607882,0.005257507450213773,0.008698336673169896,-0.014889255293948411,0.057043232986455444,0.019271524697680894,0.0315992902317731,0.027381185992650593,0.031596081452964095,0.006371093754141565,0.020052407427486568
Cascading potential power for performance (kW),0.1286144876638887,0.009353165093657884,0.0013268575343064323,0.06050200615318327,-0.02633065813703659,-0.009598280571023658,0.04242213519304717,-0.023304632734102493,-0.011491093241479197,-0.003107150585837316,-0.03391237567544331,0.004724988608290312,0.01001538698263175,-0.0036429529488232505,-0.0053074424782035955,0.026429531703856812,0.0068518032628665715,-0.015359288432939908,-0.006353766577959964,0.024503373450048077,0.003989061137405828,0.0009645724409412088,0.01906493877882061,-0.006695981844376458,0.008253502196102946,-0.00452154891312382,-0.00950702456060783,0.00525750745021391,0.008698336673169861,-0.014889255293948446,0.05704323298645565,0.019271524697680786,0.03159929023177296,0.027381185992650957,0.0315960814529638,0.006371093754141764,0.0200524074274864
Potential power primary reference turbines (kW),0.12345051313662127,0.02131274094600786,-0.012692315067358134,-0.04019682476228633,0.049042241480335966,0.020012057970932615,-0.011348070577999875,-0.022245330922463988,0.03366229217465909,0.046121817284262005,0.06686245160709911,0.007376817368790973,0.014385860424808793,-0.0056755412318799155,-0.010538818454307045,0.03849241644249717,-0.035021022915497704,0.0015621992904654284,0.0010766467826340623,-0.031925828731197564,-0.00526069035569722,-0.009851414700045955,0.09153357514009161,-0.0317412569481707,0.005762976772951744,0.007664344901400683,0.004923278961326251,0.0006464818078363195,0.006310718367468236,0.011072059540595133,-0.049302790195816806,-0.018277202109318158,0.0031166132259972477,-0.08278371824406429,-0.049289936031590514,-0.06064468541397148,0.02746132586393111
Potential power secondary reference turbines (kW),0.10071020692591591,0.011052155410611605,0.0021568844330449016,-0.023253181148433187,0.010610313691694661,0.004084921921255954,-0.1003178974434566,-0.028378596338541107,0.04608246600604561,0.06645141250392174,0.06779929394112884,-0.0024852225164017114,0.01814195134197764,0.015142665831957435,-0.04823235318291851,0.017902010557750727,-0.08202767946624946,0.0003128364905842756,-0.011148945414224811,0.0032574457564165,-0.022298470862378225,-0.005941129633095194,0.1510848737015275,0.0034162429407514974,-0.034617492286628054,0.02102099831191372,0.026677527611771223,-0.005713951754490146,-0.0026147606405108118,-0.013682449146467712,-0.1497951768270785,-0.02636399479428867,-0.03577664588978109,-0.20598727766584973,-0.044806168168450206,-0.1056986394241752,0.13038744891881418
Turbine Power setpoint (kW),0.12568037646548344,0.012576889485358041,0.0003359127083840222,-0.0359412952520432,0.04169074940274044,0.017726555695326544,-0.011017634474798641,-0.01894535833580492,0.01183146081190674,0.03129431877903552,0.0600233328290889,0.020211790542179055,0.011473436322671459,-0.01069075476937638,-0.0010161892887511957,0.0391005049842093,-0.019469780503673765,-0.0003268950724202396,0.017148186479881505,-0.030065874823559074,0.013399382375191643,-0.009188367958261872,0.08576423894522495,-0.06502044693820912,0.03426484866146018,0.0031823570895167263,-0.007642331506905475,0.004079719085925028,0.0010048406366724646,0.008672680275701596,-0.03921922430009823,-0.02146099788039057,0.024190812420809477,-0.05024156154803419,-0.02620430203924412,-0.033893334365407285,0.07273958907445381
Potential power MPC (kW),0.12818960773764648,0.01537413219178783,-0.000505281176756816,0.06275755841923365,-0.0302282668821136,-0.01158712688386546,0.042791392698361554,-0.014160693068611034,-0.006284579740613337,-0.005741951258936611,-0.02822891078549953,0.002086003306880727,0.008805158245166308,-0.002708634481131102,-0.005654388393580572,0.023501059702781272,0.006376499467806186,-0.01293250660182073,-0.007415961246546005,0.0281594302649859,2.5136229800242025e-05,0.0034218644212870974,0.015978215483062132,-0.006037439723005425,0.008758904600772388,-0.00446418066218119,-0.010130728853761026,0.0035993538787412495,0.010902008068207153,-0.014742258965152057,0.06535212189458481,0.023856354527965768,0.03387474438444661,0.030869705150576084,0.02799696770152323,0.007910966127833888,0.017090395350363823
Power factor (cosphi),-0.09508017917567284,0.08837527438913012,-0.10111124474656061,-0.053436890066389256,0.048688359813648295,0.017600995971910595,-0.02751479895834434,-0.011191248716647777,0.03149797895727591,0.04098808524666364,0.05316718624806524,0.04026405474046297,0.0171082103550548,-0.007838001296264555,-0.022243481180584695,0.06872250176611523,-0.008858588331594893,0.049393974574561454,0.017673352554823274,0.08706115488339608,0.0032350269486585356,0.02408338521913301,0.12423861401180003,-0.06963775874443903,0.06238066218998288,-0.006346637427100855,-0.0481262274115045,-0.0018218744283743232,0.02088016303807151,-0.04785562131666092,0.022264359974502164,0.012499917368698474,0.007336006506817115,-0.0016552113172361924,-0.06349774518983603,-0.028501970709105227,0.14125595118612205
"Power factor (cosphi), Max",-0.08233332194403131,0.11758561630709989,-0.08081065789619497,-0.08710281535965926,0.052198880412476494,0.01937927649242096,-0.06840850799524496,-0.023913525909318195,-0.012504801525573117,-0.004742210464831372,-0.030167076249793878,0.007947591702830308,0.015130750562699932,-0.0025534369081578693,-0.024341296144973504,0.06031332287435017,0.022331782320206474,0.011493658648686704,-0.0014296710059376293,0.08985568906842978,0.004930066741808527,0.0210809427726443,0.06486656354835878,-0.0989277243524041,0.08799496068297437,-0.009728077189205714,-0.045518271551724304,0.0047344911077735925,-0.044376646574538235,-0.018753365430536614,0.0029568644227558477,-0.0011187093922466057,-0.043274710055705636,0.06228341088848947,-0.04133925410964452,0.1106339682888427,0.048391065197937434
"Power factor (cosphi), Min",-0.0906328740032553,0.029258180026104315,-0.10144799678066739,0.014924887743795724,0.02171640861703335,0.00643175891295174,0.034234691048671106,0.006835000727427593,0.05759776259738813,0.07239348812707792,0.1336585275838471,0.09183133828427292,0.010993127271448482,-0.007192370959005469,-0.004165861610764917,0.04789524353354181,-0.042402061294283866,0.07934937730032587,0.032697674548062494,0.037317278384125074,0.0030464139736862475,0.014130293242407624,0.16528268227190765,0.006823938330049503,-0.011632989680265216,0.0032264920941121236,-0.02788791147159382,-0.014711459705754187,0.11325885901382263,-0.06169725693832973,0.04313410132156872,0.03614954109724872,0.10244549940896605,-0.09720876734732747,-0.04542195428272741,-0.18501448738157844,0.1967991983743619
"Power factor (cosphi), Standard deviation",-0.062175590284638385,0.1283489608506028,-0.05792242130161098,-0.1054505009397522,0.051923756200897966,0.020632722066898774,-0.09208217256166319,-0.031116414586078295,-0.03749689070087388,-0.03501585824343911,-0.09197638801139263,-0.02397569972573655,0.013920035775317112,-0.0034984778223679765,-0.022892438711120768,0.05558277348373135,0.047495611422158114,-0.014720545151692504,-0.0068105772440744915,0.09772532131452176,0.011409315214803482,0.01803865358062192,0.0045816835873047565,-0.13051185538090612,0.11860572007362093,-0.015558745452159484,-0.04609498748671348,0.01562398114634397,-0.10174940076939441,0.0027854415830921436,-0.015730444354842776,-0.015089971865081568,-0.09877737111597083,0.1059361360734686,-0.04563884147368444,0.19840361683351312,-0.0030931409947698787
Reactive power (kvar),-0.12673023353248355,-0.01605975328867599,0.010260315911991558,0.03126007431618473,-0.043774545375835736,-0.01824910263492905,0.008307291635436297,0.021200142861951276,-0.02881255377919013,-0.039580213733985105,-0.05545734987803174,-0.01061215839071263,-0.013482900126707808,0.007936164651054418,0.006149804362835723,-0.039908994379752316,0.024825727295499173,0.0009479945469024966,-0.0031476819458161817,0.02586143251105688,-0.0020957421470053257,0.007886353548695662,-0.07572342518488512,0.0345527117946341,-0.011874557762771371,-0.004864384784226814,-0.0001207955605856282,-0.002576675954751133,-0.0074493441526653145,-0.006488535757209382,0.037539569212676524,0.015428455690349428,-0.011619369039993213,0.060569610816830745,0.03594765787828444,0.048399194391307465,-0.03456966544576156
"Reactive power, Max (kvar)",-0.1241213487887324,-0.000529830313815561,0.017375503780014158,0.017547095740724255,-0.04170602080554328,-0.01795164067199022,-0.009973018928504045,0.016815803927706024,-0.05141628920029059,-0.05152332249784288,-0.07642069140885487,-0.004793942258041861,-0.015519617728073587,0.010181182931390144,0.006299403715632597,-0.046627730396063785,0.026399461683867906,-0.00884509086935646,-0.015075144900359926,0.02614893741165037,-0.005283355140380969,0.00484493589141124,-0.09918582855179131,0.04109574786598239,-0.015356678133980832,-0.006227132463096974,0.0007747907811273269,-0.004096643890948673,0.012802140932454652,-0.0019229669026171459,0.05143728898343517,0.017917301869768705,0.012468129526358486,0.059065563784873716,0.052530430784406175,0.03336851327495282,0.011421306700968808
"Reactive power, Min (kvar)",-0.1259460453381189,-0.02801607606571911,0.0028178996055009432,0.043511606674870355,-0.04547831290882752,-0.018508373903816135,0.024823795327021933,0.024072769506844862,-0.007399539551758022,-0.027876166690173197,-0.03788457233540065,-0.01545461369801679,-0.011144214235835373,0.005530861399302547,0.006506263021030639,-0.03283256173791327,0.023815097114960295,0.008581950406275428,0.00853418783612427,0.024541823463290632,0.0005112361700942425,0.010399814511368078,-0.05426248275229889,0.02975128141848664,-0.00996791914534192,-0.003105840197734477,3.348062548692854e-05,-0.0014157678746018285,-0.02464698770952533,-0.010398628934863919,0.026563205280414906,0.013731142101708452,-0.030246797382764354,0.05680291068339966,0.020938333002571217,0.05632837741977221,-0.07686976453518025
"Reactive power, Standard deviation (kvar)",0.08553239556653162,0.07458130081929062,0.030269090863370447,-0.0840310323760954,0.03929500775681314,0.013963616709582563,-0.0884629895812004,-0.03223876157122838,-0.08805154136042756,-0.03657749554366357,-0.06162345839417395,0.03544617565796445,-0.001930452394856265,0.004517303360919709,-0.0018962886120080797,-0.0074670598320401415,-0.007398149059277094,-0.042346526402687934,-0.05415362420790689,-0.014231216386384953,-0.007884953130186764,-0.021747457073490226,-0.06886291292463635,0.01102717428130491,-0.008519933685126352,-0.004890843482763384,0.0007599999084660636,-0.0028622994751060487,0.10903814168419278,0.023429853162977663,0.04712102156339104,0.008119883978338752,0.11456169165829486,-0.03726418841730874,0.05704740615136538,-0.0974826617314415,0.25657510941827855
Front bearing temperature (°C),0.09503529872219102,-0.04001412835515189,0.13970057021027898,-0.033092684048696884,0.010053038272503095,0.008051068900778127,0.0037920838675850315,0.0014261107071695384,0.14721713325005698,0.04176738343780493,-0.05141241460994216,0.01140696937525575,-0.005093670936558876,0.03479038040399372,-0.050891635881328105,-0.06886715066487453,0.005418727098849404,-0.012601363485056673,-0.020592286391298474,0.012440565625029166,-0.0017558184030055275,0.0036811543191307555,-0.016092550159387094,-0.0022518716245234563,0.012841338951573742,0.0007538793508379161,-0.009920602437284447,-0.023820006109319027,-0.015737327307575204,-0.03006328828730257,-0.036499495028487386,0.03483606310027207,-0.11235556559323052,0.02101638964487145,0.020197725422872008,0.02151731554907525,0.024508326879241836
Rear bearing temperature (°C),0.06742490851420302,-0.022570839256050697,0.18201369122397443,-0.04540914692929469,-0.002051882277687645,0.0026078780135724276,0.006836204532406831,0.005476007473401741,0.18033212349546132,0.04154591005112897,-0.08255676021239891,0.04197558788092531,-0.00738205010679225,0.027526144678780937,-0.034123754336205424,-0.07440611028002841,0.006307228419423607,0.006064017391244962,0.0022506284590366682,0.03940725918557643,0.0033264882013719567,0.011588643419357203,-0.012256218722626257,-0.021905586098776464,0.040633015803041725,-0.004184357834850263,-0.02230071642085117,-0.019857239446554948,-0.018862793974988946,-0.052862901672005,-0.02138257948745192,0.036170013638809576,-0.11852581947050175,0.018538328332408913,0.026837437635702052,-0.04058148781048625,0.01661079487149643
Stator temperature 1 (°C),0.04469613481724102,0.08000999416245796,0.03161134901252178,0.013657421767882646,-0.041982908233872906,-0.021429589816401275,0.04685934938500805,0.015915287519040554,0.11994859446630128,0.023908876557448798,-0.021516066622013132,-0.004843027729595044,0.0683651778589688,-0.10281331657823768,0.06711888497923812,0.3287036438007513,-0.10260012483151709,0.05487475864620103,-0.13911942570365954,-0.01672434676197697,-0.08967045709778375,-0.04348728536008867,-0.07450549927754904,0.22181264078516796,-0.18963229453809852,0.02597495421408167,0.09214140458209576,-0.021648585542629897,0.12151764533909837,0.09046386291373851,-0.06194730762395064,0.04144032966854312,-0.12048768815951891,-0.12391799895478087,0.025138328496527168,0.22776789613401802,0.03481492764635717
Nacelle ambient temperature (°C),-0.022501525684983637,0.18232207761436645,0.12778843361584755,0.005874925588352315,-0.05133071544891508,-0.02509402294244778,0.04762354959470466,-0.009074926023794408,-0.073775490406527,-0.0007868220221394044,0.09179909615724288,-0.022204107117187608,0.0013122870230748566,0.03648371716122015,-0.06096253083153319,-0.038154841285911546,0.04119526799660612,-0.031204566779860547,0.0032959654211419595,0.013351357877815773,-0.005662833492038096,0.01242846335943832,-0.012364290314714928,-0.04137595656539651,0.0378150325229297,-0.00949552480970272,-0.035432362268912033,-0.0299144556230698,-0.022841781101771465,-0.04763623913766905,-0.0560050116529994,-0.07631662245147493,0.06398821196071501,0.044050390078570756,0.0424222359528171,-0.02286857950233328,-0.0233617760033189
Nacelle temperature (°C),-0.06257253147063443,0.12291688240610099,0.13738884989762865,-0.01830061039451713,-0.04892062555265226,-0.021131566004876444,0.042687263172358644,-0.006842061045492836,-0.014470590183762734,0.00865596751983752,0.03878499475379536,-0.010204990615381687,-0.02230988558505249,-0.028806253025173447,0.09703859894578878,-0.06000015905464031,-0.1264158111804877,-0.15366744008412128,0.009915299965332814,0.038637322488188006,0.03246986067625325,0.0026576285864710475,-0.04037738084709498,-0.07250107960703528,0.06910381268699209,-0.012166592946032102,-0.04417935933727895,0.0037156643098943416,-0.04424970538904006,-0.06723401076074231,-0.0063888750580505475,-0.011966880419642223,-0.021740055405598587,-0.03508580944587461,-0.04089167905268183,-0.004511519539050761,0.04509477152929524
Transformer temperature (°C),0.09180805024971847,0.11547971650968894,0.017671313053692485,0.01811408316595835,0.007696369647170603,-0.0003033113032800905,0.030055478789304424,-0.021225347296946823,-0.04398708878148428,0.03654762020351867,0.11005509754144716,-0.04207592712774945,-0.00651447447968841,0.06306048968982117,-0.11517122765484994,-0.04646311609640816,-0.012774462790453307,-0.0408543694531147,-0.06436486696156801,-0.003230052894014186,-0.04461402925982148,0.0010229271255546395,-0.008520270153101233,0.07524730696863013,-0.07975773308419634,0.01207832780897193,0.022619510137076554,-0.07192839294705144,0.013868678599665688,-0.028976587988995817,-0.1883457932936096,-0.03268881182841819,-0.09039483351773604,-0.07356270615275698,0.022422375840906714,0.09644204381007808,0.11599179266388912
Gear oil inlet temperature (°C),-0.08468177764328061,-0.01979866672008013,0.11849920245420935,-0.06660280442384159,0.006669696139921946,0.0036509914348054795,-0.012668116931071633,0.0140816552872219,0.16433796378362792,0.038395483079651065,-0.09043482366616006,0.018602999737241194,-0.011312883390362584,0.0465244828366023,-0.06298901219696597,-0.10514150213235382,-0.029144938117015535,0.008542587170746279,-0.06281155621540517,0.04533755153819851,-0.0631348251835266,0.0074596130484570825,-0.024302978222331562,-0.02455834037200164,0.04403519766705845,0.002417309122581393,-0.007172894460724937,-0.022933714335269507,-0.014851784584186834,-0.024468342661130096,-0.031054656270270296,0.03006976597721797,-0.14565535270405097,-0.015087403183518817,0.056796808122117834,-0.11538672019187729,0.0896642594169803
Generator bearing rear temperature (°C),-0.04594697174944883,0.1343838789190224,0.1449477854764074,-0.01720354346962609,-0.06651033597746224,-0.030751401149182334,0.04686173420204253,0.04605277971235052,0.03068178012789835,-0.018007416939764417,0.031075041816632443,-0.005116154327809788,0.05347385348904269,-0.04636284119789624,0.0007266287254569188,0.19428189500759796,-0.023952880414799763,0.0028112220868911743,-0.06656754345583382,-0.056125422780101436,-0.01811397973993539,-0.005811953617962648,-0.027502464364138002,0.03370356240530853,-0.04145359712953808,0.015246856624358892,0.017278350379582922,-0.055383772160227114,0.010937520284342424,-0.008727796116630552,-0.12160018987369392,0.086201903435112,0.02039321310311874,-0.0011920757948314133,0.0450054007605626,0.04791553772588236,0.0017939306536379589
Generator bearing front temperature (°C),-0.06460794866462236,0.03397819989530838,0.14676606377959447,-0.02238451256332647,-0.06342232817707989,-0.026122237689174498,0.02171984951483933,0.03489326310132608,0.07837337118118269,-0.02680146945886226,-0.046608554304475164,0.057059510403125215,0.040823195382031344,-0.1320590847442688,0.1698313227228272,0.25421817488071374,-0.08493141534474977,0.014673353512483745,0.00601392991471443,-0.05017641816411752,0.016333030250097517,-0.03193635367017278,0.01745557688093731,0.008714375464926823,-0.005279847898898321,-0.0018422365410329395,0.009400069614099497,0.05510961006011744,0.0013394585223523588,0.03353360396121573,0.09034540220200676,-0.034893480677165384,-0.01909243294988624,-0.011240547199562537,-0.12410711352018604,0.030118779154756366,0.05162479293866301
Gear oil temperature (°C),-0.025763796313485972,-0.011410740251207398,0.1828467831586597,-0.06805088684372633,-0.0009558251846814109,0.0017634950803225235,-0.003128056088440699,0.01477701474663844,0.23711358282161157,0.05475505421695786,-0.10904212802044802,0.041952077341062766,-0.010305846318272546,0.045063276961410596,-0.06185867187655057,-0.095152907345665,2.8264029969235493e-05,0.030200690810584126,-0.00122194969181249,0.09383126785111384,-0.013249893826594153,0.022705909787813755,0.0025182580821173205,-0.0018343452228449728,0.03380402776406705,-0.003017664404526086,-0.025902945432009595,-0.029298394235057163,0.0035640049436443354,-0.0681493955504164,0.0028307798817821944,0.06560449650230925,-0.09477915379409778,-0.007520303240318382,0.02165096732451039,-0.05759067265027336,-0.021307128048488406
Temp. top box (°C),-0.0630390179351849,0.1075935744645703,0.14763030094645097,-0.009580378124394405,-0.06577979005381136,-0.027782472365377675,0.034295585525496414,-0.0010614718893281775,-0.0028093834910772925,-0.01269178168176939,-0.015826271659486916,0.025091936046106485,0.01001467833788162,-0.04311067288972218,0.06693370084013806,0.06615761998316554,0.00906793254955429,0.025865716673262935,0.03975149880573347,0.007612806638324229,-0.011004350368359072,0.01615156796089371,0.0051497388814577445,-0.06712385057180627,0.07756889645623281,-0.031456611773822064,-0.04641113545983434,0.05367960657799335,-0.02367635728822204,-0.04374279699370381,0.07806341852630737,-0.14775137598622393,0.15491668327632552,0.034505832934826605,0.1758701878261233,-0.2125188415528353,-0.21555175288123066
Hub temperature (°C),-0.03292058757420863,0.16764753736805144,0.12078872990774481,0.038126187079874245,-0.04361725324657781,-0.021972950345031834,0.07911338207761205,-0.007970463516708208,-0.051270017293744814,0.032270278840305755,0.1457605320572355,-0.025592139520505847,0.0026501261410605153,0.045549716905715625,-0.0740288035310643,-0.050792020244767346,0.04618560408413481,0.020482500018909684,0.04551557282156087,-0.020712489781855022,0.0018906397257174232,-0.012894459489598253,0.053370824323811836,0.012279824184071347,-0.02402594311786381,-0.0001320970663547822,0.0013164146598087147,-0.026655327484113034,-0.01611439060844375,-0.0276292151744778,-0.024352760287922767,-0.015755433977777546,0.022741972886909524,0.0057296270525979244,-0.027641096626183408,-0.08660522857290662,-0.0011843254625456372
Ambient temperature (converter) (°C),-0.01542205060221067,0.18583831912871443,0.1298477204122643,0.0007375769358060138,-0.047487173549792955,-0.023686142541922015,0.03992397792281279,-0.02274404669465673,-0.07699530981458698,0.005225312740724584,0.0859419179806206,-0.027609450607783876,0.0008897034834731433,0.040843479998987506,-0.07085521345330262,-0.035593616722482985,0.03603560056603662,-0.03208134320676033,-0.00843235025473,0.008356348591091023,-0.008428841033598844,0.016155973808999972,-0.02148092191564089,-0.025272025786057174,0.02370808692613429,-0.009303624211131687,-0.027822094475207285,-0.039673161362986445,-0.019576934461010227,-0.04823892984985274,-0.0743500012309697,-0.07763931218341825,0.048677231144165584,0.040687341000459794,0.058880499537559534,-0.005777210517011893,-0.017414602107124123
Rotor bearing temp (°C),0.006947274476207849,0.15968080956837521,0.15383569970932578,0.01919195437399081,-0.026729226382824198,-0.014475776439390117,0.06421090020641812,-0.03880899980674913,-0.019292995109252593,0.058026361887449765,0.11635040250895569,-0.007244862940213089,-0.010970357527712003,0.054501600031544396,-0.0808481928626511,-0.07723241874489577,0.022379259033906904,0.02548178973610885,0.03398119282897641,-0.0038047287166369514,0.004685886548499373,-0.008047437729664344,0.05428514085341324,0.019277965161228514,-0.020612419139077222,-0.00468808341945179,-0.011482618053796561,-0.02902707124820366,0.0039312895241744895,-0.054897136911500055,-0.03797940476328228,-0.06802653131158874,-0.026067316370899915,0.006851088886846444,-0.04167955450724453,-0.04464541160188665,0.05757116840873082
Transformer cell temperature (°C),-0.004025781320087053,0.18792002130459848,0.1271980633535472,0.005202720310914926,-0.04240703003128366,-0.022183677443365423,0.04558396429193039,-0.006059102198959463,-0.07249626779344184,0.006826171521667858,0.11355435681907046,-0.028773113331856982,0.0003313330672939956,0.050265286875203596,-0.08773675838784538,-0.04304497563013868,0.032771435875591476,-0.03621521651066761,-0.00011373173479684202,0.0013769613257190866,-0.011633389623937515,0.01434425173561955,-0.0024830830358669592,-0.013823055318527011,0.008021725196990685,-0.006862662756525698,-0.022334994968382177,-0.04043305003718102,-0.015046146952916686,-0.05051749960365937,-0.0751943062404542,-0.07907135228037475,0.04071343897275606,0.023716157039713186,0.03157936818107968,-0.014172214202615687,0.007020932413181851
"Front bearing temperature, Max (°C)",0.0959377916237152,-0.033573706631295976,0.1433626217971792,-0.046136115285812705,0.01604104341850492,0.010167216140837813,-0.0130704529580461,-0.0015904522444143594,0.11775552280884882,0.023157652566989827,-0.06474656713715043,0.021241495555080675,-0.0036738116367405547,0.02906535058658925,-0.04246702676906773,-0.05449260638386207,0.028616856463178606,-0.006009359438853075,0.015031424142623187,0.024295619676093526,0.024274335906858985,0.005765016713680578,-0.008771547058488961,0.009154733854794983,0.007212670676426264,-0.002542678075086332,-0.01941012026149793,-0.03198675021614064,-0.009482289863476025,-0.06277392047074071,-0.042734643798888035,0.05143103435423498,-0.1179776868212688,0.004424569254347029,0.016098975961484213,0.02785611281292042,0.01170833645809034
