,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
Front bearing temperature (°C),0.10444539003107266,-0.029566664838348806,0.1334021047098263,-0.018298011945034276,-0.0017528608968305954,-0.0367923228783924,-0.0029195754502739824,-0.11087146872353476,-0.04482624195310365,0.07718085236205832,-0.014769589215845359,-0.03598798127343722,0.0057584734869604816,0.013298952584442544,0.15440131627954023,0.06453916112620793,-0.020399517218246885,-0.08181777084996106,0.07514688117627966,0.025639325443270394,-0.03080571069596093,-0.03142955253011618,0.03254138755655658,0.00949326439261999,-0.030372260185226395,-0.03026221480130603,0.04050582858770527,0.09651995400844612,-0.004818889201955663
Rear bearing temperature (°C),0.05438264136270027,0.0008357135642373322,0.1867300661556075,-0.043743763015094236,-0.007417342166906499,-0.07217193558506596,0.010367811374992889,-0.16763947486479944,-0.028515559851680868,0.13851547216899465,-0.018607852222514733,-0.0651093054233561,0.010939223819082184,-0.008291051735332683,0.18828654269376693,0.08272387485565395,-0.03279594978747289,-0.14345213132036752,0.11636720424476284,0.06114640236072896,-0.0576656798093443,-0.05501176576102454,0.06724118943387919,0.022691036957519936,-0.0782365007237346,-0.042507193480672584,-0.002940222097832082,0.026380100086901503,-0.0049044762079077445
Stator temperature 1 (°C),0.05948669442482979,0.08773474133759296,0.015298060916243252,0.015371492070668114,-0.00233722307282714,-0.13407669548104836,0.018640649730145727,-0.1174730860747595,-0.020248299797096227,0.19752093903118517,-0.0013976936334109873,-0.07461755578206233,-0.05049569005233136,-0.0009080833982012469,-0.18936857080530894,0.0036395535642177942,0.02980916118634351,-0.13179130391721783,-0.14678168901077793,0.05698498381770235,0.05278839891133509,0.008949181815310715,-0.23987677431447224,0.013574565986156445,0.2072732039571632,-0.1951894783878029,-0.0982037710713453,0.2925859875415855,-0.03965427779745111
Nacelle ambient temperature (°C),-0.021502314337917605,0.19829786764692034,0.11579170600994548,-0.014820389745824563,-0.0052792007557298974,-0.06204317310179933,-0.019698353775500433,0.11774973699007812,-0.02417152861337512,-0.08643834898532785,0.008625089886487334,0.04901049472818239,-0.01059082404884382,0.04454721759805862,0.011084215401564205,0.017767270189860573,-0.02065260421167925,0.0061424050386901605,0.05307340284341328,-0.09320271825225354,0.014766314071572278,0.01221050303826816,0.07107435808284072,-0.09106388594311624,-0.003104982576228958,0.0930770593666464,0.0541167714325428,-0.07089755021902122,0.05903666504001785
Nacelle temperature (°C),-0.0746968640806328,0.13500213365391805,0.1314995145288585,-0.041536531838733556,-0.0006654525696486673,-0.06872773741341764,0.001709573087571009,0.024634656156247627,0.015561843391554097,-0.008404393331485396,-0.006596643651749649,0.03197736587516551,0.10568732246790606,-0.16066151693445713,-0.0160826977208354,0.05738980983254936,-0.017226282144370417,-0.020902940571722053,0.024992307919638447,-0.05719724147739308,0.0062364527345962414,-0.002430347878862496,0.06318874104356365,-0.051548727795070394,-0.05656996616521098,0.03508436750171151,0.06552172205893345,-0.12031772499161966,0.07465330195286592
Transformer temperature (°C),0.10065261338419859,0.10909445935009451,-0.00906941590948862,0.03475031856194317,0.017964477171102288,-0.016993747747029532,-0.02845041553303569,0.07826115816844435,-0.0907772913637161,-0.05151995567354595,-0.01495350087418027,0.08102588371150418,-0.021046815253723372,0.042001224224327595,0.06617380959499174,0.042004356736841005,0.00036748039972043763,-0.04323965021789272,0.012842740359041874,-0.03266688244822683,0.03888520969973252,0.014154893762243518,-0.0947641395255539,-0.07805542318974407,0.187090958304665,-0.11172922317303884,0.06419116057626305,0.17601453860568064,0.08684102451726577
Generator bearing rear temperature (°C),-0.04325514091160579,0.162344096993442,0.13108355534141058,-0.031091576255854812,-0.0074954926773370106,-0.10792054559745029,0.018569623531130137,-0.012922768431739482,0.013846365123459629,0.09961052112045979,0.004168320611640564,-0.018330237910559013,-0.06874095178164291,0.06491743023093392,-0.1256771755554362,0.0022451094155908347,0.027751082954429417,-0.03468710879046406,-0.0569271600872922,-0.02599974032033934,0.04415228774068328,0.020277502764901194,-0.09845280558612228,-0.05056782237940739,0.15999279252524023,-0.112553647515995,0.08349640590538336,0.11375323205528567,0.0055605734663767906
Generator bearing front temperature (°C),-0.07179277068181253,0.031205552591873208,0.14336605283335357,-0.05480834840936918,-0.007508307986732914,-0.08087493374859414,0.03943832286654791,-0.05930144873853787,0.10140528990266276,0.21864410230915285,0.0004915812186272936,-0.1094718966828248,0.011621010277253036,-0.0837241322170358,-0.2091449401065204,-0.05900045417844007,0.026850932702804992,0.09879501566988975,-0.12396279617364743,0.02249418462851864,0.015385658568728353,0.016805398411439708,-0.03792572878353502,0.055634068848291446,-0.06729142373804321,0.04311791571725593,-0.03837989535444058,-0.06067583402377763,-0.034630219538674074
Temp. top box (°C),-0.06726570405169743,0.1334128128724574,0.14476656385195824,-0.03529437306645643,-0.004753227004884229,-0.08291599486740793,0.007994074785465308,0.04180380098856845,0.029722300569172907,0.025225958846914916,0.01344190428901068,-0.030821315355550133,-0.010606716103711446,0.013191577224109928,-0.07421901202687353,-0.051500007869651344,-0.008620964951138496,0.06133837637156375,0.00995946326186602,-0.05666332728247046,0.0011989271976117488,0.015878821677150216,0.08629095538322668,-0.03083636775732663,-0.09916518531507376,0.10992759372948266,-0.0759109335912195,-0.13380254081421622,0.03382086671096604
Hub temperature (°C),-0.034646823360216544,0.1838939197932661,0.10929153338164783,0.014230157652719786,-0.004247623596119993,-0.10008155334774958,-0.013915261168168247,0.12361157630616552,-0.05621460041136,-0.06493138793364844,0.004344683582323383,0.08872211194963277,-0.018331219771014252,0.050447698856424826,0.06866274710984697,-0.017467136849364285,-0.03621113676426138,0.07095660151145958,0.07153821226146341,-0.017647445091340603,-0.0008560449436164144,0.012742566436303721,0.017893905055064427,-0.050317508001847464,0.000579731181536848,0.011023991734670155,-0.05412975000494447,-0.0593377316578253,-0.024423200300833378
Ambient temperature (converter) (°C),-0.01035312707186116,0.2021421959107159,0.1122295162547484,-0.0162416939537642,-0.0008140748864323857,-0.05325296451610348,-0.027725971963614437,0.1220083436538154,-0.04396038769094301,-0.0914615051045205,0.004535871182746716,0.052950660953406836,-0.014459161112906375,0.037692578484479884,0.015259951926713958,0.027157758816899875,-0.005621876061083597,-0.00831970518218254,0.04333268257936407,-0.09308759363295285,0.022497347598077505,0.011789356950966473,0.050814990475906915,-0.11421287301133187,0.032242756696410926,0.060632077399409984,0.048969300092022175,-0.04543828092318428,0.08159345184011103
Rotor bearing temp (°C),-0.00045385826666870607,0.18212587466402874,0.13392590672737203,0.006687405429991397,0.00697451741611679,-0.07573997239605719,-0.036527499872248105,0.12508184948266826,-0.08579364906982663,-0.03842707423910071,-0.006785200077033635,0.05531658099744878,-0.007799317530647267,0.025842032256911302,0.10885052588752803,-0.0011320848458385012,-0.02343627804349967,0.06311053274044291,0.03264343424869302,0.006644272249773497,-0.016648415048318946,-0.006325707298084505,0.034082235668296906,-0.035414388030945106,-0.013705382125790314,0.005970240264869729,-0.06357774570247474,0.014773694245354371,0.02749308872227109
Transformer cell temperature (°C),-0.00045485747255612696,0.203393053795541,0.10999047812074804,-0.008450275263305117,-0.008718954601502592,-0.05394806583691528,-0.0235323937191562,0.12681283466339052,-0.044818861468049996,-0.09230469323972877,0.0021115226810971355,0.0679148552252174,-0.021541234677512986,0.05105718492406207,0.04422996347177464,0.020108698883708444,-0.014449573123704852,0.004307793168382654,0.05151042141007749,-0.08628316563638586,0.025580505673219907,0.016323462401886504,0.03418815451072831,-0.09607854142719446,0.0543698910202837,0.04879829914745443,0.06085155956269382,-0.02232210168409508,0.08454687524090343
"Front bearing temperature, Max (°C)",0.10284425952816383,-0.024361358034504392,0.1425747392614162,-0.031025580929592202,-0.0038253348315219807,-0.0065390523909420566,-0.00667547099128772,-0.10369273681661116,-0.028794965560944744,0.058682260673013735,-0.007969088848102336,-0.06218900341219495,0.004324495969930348,0.02039050052054425,0.12630560899631876,0.06317404359594944,-0.032470102449843295,-0.059943063921513176,0.10975337262054996,0.04827178373196994,-0.04760807099287734,-0.03792830193663317,0.04029119852537167,0.0003456176878924369,-0.03912256561254782,-0.08243947412433214,0.04319523183531754,0.08846157999618655,-0.013628435685098157
"Front bearing temperature, Min (°C)",0.10306392295786805,-0.03536233029756925,0.12050173995758336,-0.004871208696269485,0.0012200244619813845,-0.06791270800923255,0.00046386911428728363,-0.11859582702186107,-0.06495778275496249,0.10032541021202192,-0.021998368045974905,-0.00471166785661506,0.0061337145754183035,0.004218933439275399,0.18106469340120243,0.06618995191487372,-0.005938165576673027,-0.10169247261775013,0.037915968078723924,0.00016868965884261553,-0.013886092149092352,-0.02600124203457557,0.03030791271959174,0.021920063939062873,-0.021677072312136517,0.023990688141262286,0.041370364446685626,0.11303837319820934,0.005107498963212817
"Front bearing temperature, Standard deviation (°C)",0.008812317158541546,0.032274975535850015,0.08587929882706698,-0.08640558044607013,-0.016397332528732263,0.19826412861043058,-0.02293334541015183,0.037411353948662046,0.11968900319890037,-0.13557921372709678,0.0472599559456511,-0.20156544250174094,-0.005960018420662802,0.055324888552728366,-0.17232984891606237,-0.0019136783561973473,-0.09539982982915521,0.13138874841145703,0.2605854360851685,0.17713674447955274,-0.1246668553863985,-0.04573855161387476,0.03318171076933671,-0.07373123153911908,-0.06178787315143454,-0.3935064240321545,0.0016805209996266501,-0.06735492641704516,-0.0672742695486804
"Rear bearing temperature, Max (°C)",0.057638901660876235,0.007447974687956123,0.19481382921711288,-0.06090877651169868,-0.012380857782105846,-0.020024880375353642,0.004224884752895458,-0.1401702446353057,0.002715095822936706,0.10784269887024221,-0.008439664637026665,-0.10332228204239233,0.008178343687739734,0.00235401308475347,0.14329434314055617,0.07598607153981099,-0.04741208563012446,-0.10528335389979203,0.15614139101238952,0.08832740248965273,-0.07568975746483944,-0.05971760383406564,0.06850821091616671,0.0073770452388221604,-0.08182332808506419,-0.10630253965163021,0.0027718825582004614,0.018679757220975365,-0.009086596512034553
"Rear bearing temperature, Min (°C)",0.044928946177004006,-0.008653841052326755,0.16724440733123364,-0.023466493158929742,-0.0005747062346260349,-0.1249903366000293,0.015267331789720494,-0.19173018701040218,-0.06766044289696176,0.17161631919035658,-0.02978388961999316,-0.011020502878637836,0.012002624321918561,-0.023277494219897124,0.22996307760170875,0.08767444731682827,-0.011287752648124484,-0.17812750350820591,0.062429390245648406,0.02413132950586772,-0.03523227713083285,-0.04837411676838676,0.06854025736531182,0.04238629202884771,-0.07022442890782651,0.031084276361449333,-0.003092719914729357,0.04651441451607621,-0.006314890029414508
"Rear bearing temperature, Standard deviation (°C)",0.03383267073430034,0.03182876409208259,0.0922349014821428,-0.08374200935566059,-0.025084910617481138,0.1997290619637611,-0.02011823480372651,0.07054173926902864,0.14288645513849801,-0.10862180453375436,0.04253623495431593,-0.2092832664454567,-0.006600072278275096,0.05204272130061093,-0.147237818829167,-0.00539161075094949,-0.08637537023615993,0.12148512619217168,0.23067516082265002,0.15946960667163157,-0.10479931361730953,-0.0366052798826154,0.008704623258563495,-0.0693850448182689,-0.0383980491192259,-0.32630378745205235,0.0014993777292414412,-0.05043958816350278,-0.014606979461975433
Temperature motor axis 1 (°C),0.0034579340129889257,0.19632635010484417,-0.08816263931740488,0.011931154235419258,0.01884003812944042,-0.019924195556506798,-0.0419658389410005,-0.04816434032645717,-0.1766052899238845,-0.07148518695356862,0.012921584201195796,0.08518850177995851,-0.03869146779853934,0.055151243907497385,-0.11044551411034932,0.07747052130349036,-0.029806194854980567,-0.13069019014114677,0.0745106593515952,0.005426688840282353,-0.0022275951065936113,-0.015124722825371839,-0.049042999415595444,-0.06947990289853342,0.06199337304101735,-0.08174969854617507,0.009516205056765308,-0.042822513776969974,-0.13305600010709057
Temperature motor axis 2 (°C),-0.0018149661042873419,0.1953956797083072,-0.09236669075907868,0.010646722527263114,0.01785099924531164,-0.018403151341797753,-0.041091500829316494,-0.05641032503065734,-0.17263823339563672,-0.06944201405810092,0.015598184010947688,0.07902179799580657,-0.03680425630204292,0.05469832648587335,-0.12156451220249231,0.07542366062863264,-0.032173479496852,-0.1263178720580637,0.07299453281785573,0.007599960963977075,-0.007411778828162373,-0.017810795034592496,-0.03368042005546683,-0.06159378909311495,0.03368632790044723,-0.05245364644973535,0.004763734033566447,-0.07748297259226462,-0.13392377193032698
Temperature motor axis 3 (°C),0.0009512161193694822,0.1954385679498466,-0.0891435272314877,0.011608973295846464,0.01879434256063731,-0.01974328049892049,-0.041855763190022224,-0.05365921623985111,-0.17716789777508166,-0.07096784882010379,0.013872721285964186,0.08383387443349806,-0.038669750890991374,0.05551812372904149,-0.11346831272739125,0.07735296794139068,-0.02961927087463988,-0.13123947374502287,0.07558272820325608,0.0074060948579696105,-0.0051885456073939885,-0.017015071548838436,-0.043142060345963504,-0.06725484293026941,0.05181614971667197,-0.074055987267589,0.008283281492733482,-0.05159398214241435,-0.1360617646737055
CPU temperature (°C),-0.06719794381921056,0.11216965782266738,0.13974194483892627,-0.03902815860867746,-7.731194535645057e-05,-0.07526373705122677,0.006011852393873053,0.026707727913948695,0.029332868271138512,0.05636328400642671,0.013743130901513264,-0.059158885536191655,-0.008141175068066447,0.009543070331682302,-0.11573474314239171,-0.07287471364061529,-0.0045495080250980615,0.0751984367777083,-0.01354819318456341,-0.05372778339198593,-0.0002845288012613273,0.017281081661213907,0.0903065948923644,-0.013658325527728304,-0.1302234840460058,0.12651323221941924,-0.11066989957252817,-0.1326527123155778,0.037126995959963036
"Nacelle temperature, Max (°C)",-0.07485167857027157,0.13052279381205792,0.1427140618677492,-0.046963316511548864,-0.0028623466852071757,-0.06100495700827857,0.003249314982414098,0.023249134955986125,0.024220589660051185,0.0067020739024596255,-0.003918269302687246,0.007377299212070939,0.09209349602788308,-0.1343445435027792,-0.029807430460710636,0.04943366176616722,-0.028865077687213657,0.0010783980741737743,0.07798186061484406,-0.03400277103198238,-0.010646709961894263,-0.0027631375829460132,0.06004379145775935,-0.04139201657952821,-0.01991739966049163,0.06730095025147237,0.03452331242654976,-0.10725998646574228,0.06759596886451298
"Nacelle temperature, Min (°C)",-0.07287783950153957,0.13851743510174802,0.11943551047176565,-0.03582081112459744,0.0011311059401258909,-0.07330278733627618,-0.00024808861951147856,0.029334286072303074,0.007570719337632898,-0.025032003838618293,-0.007436577851063453,0.051297711738300715,0.1064047182424759,-0.16472162348872016,-0.005306218141535222,0.056738093554700185,-0.0031194591449037233,-0.037080356663196985,-0.0319263882780121,-0.08036309795854622,0.02356332194853073,-0.0017024531456796069,0.06695543086318273,-0.06342136860990322,-0.09662215618857944,-0.0018468322215303076,0.09179258321751893,-0.1360380596137099,0.07557089416214993
"Generator bearing front temperature, Max (°C)",-0.07128678938403572,0.027953481296031663,0.1459420465948874,-0.055738486431304225,-0.009303638102444556,-0.07525304989590818,0.03849819709706379,-0.059413447852274814,0.10034329374848301,0.22199989870518386,0.0026550692737116422,-0.11836454962189598,-0.01884803386452068,-0.03541908223885898,-0.19745939710499302,-0.07251468078414926,0.03115429404782034,0.0998159852795501,-0.1330951575801523,0.018161293042558025,0.01621195695563929,0.0158368238152072,-0.028562481516630326,0.05394213230753057,-0.08020147743532885,0.04713286223935859,-0.04296414613513133,-0.06834541659558495,-0.03507981814439598
"Generator bearing front temperature, Min (°C)",-0.07247936230662078,0.03404450547044961,0.1400055787478184,-0.0536503258456019,-0.0057213195210137876,-0.08478831196586202,0.03977949944300096,-0.057943527061139546,0.10143040759035861,0.20977285334044615,-0.0016975840902288266,-0.09839756712297937,0.04103621453500185,-0.12880714305171354,-0.21356293681189775,-0.0455942229549972,0.02298810596939944,0.09756677232192909,-0.11434093316491299,0.02522720196162615,0.014173298444388069,0.01688412380354538,-0.04220027329045065,0.05562570858529207,-0.059135966709956765,0.03671269972849505,-0.03075207712013842,-0.05599030115150028,-0.03250965432708706
"Generator bearing rear temperature, Max (°C)",-0.044608485946047695,0.16045226156655465,0.13017152350666383,-0.03170556336070251,-0.00829989655482595,-0.10409178092311899,0.017971906804601808,-0.01482390952493193,0.012540373840012525,0.09991295436574774,0.00538906163577151,-0.023075227298797348,-0.08571330930901723,0.0897655433783406,-0.11823445205517327,-0.003952992886838788,0.030313873294813845,-0.035369529986530736,-0.06252562483505025,-0.02846562802818712,0.04478287253645405,0.019087654989438065,-0.09352854601222617,-0.052725916969161096,0.15379279097495646,-0.11518188482831776,0.0836786942847585,0.11261800328473212,0.009126842377058658
"Generator bearing rear temperature, Min (°C)",-0.042048565159350446,0.16414719348875356,0.13141974624595118,-0.030301467383100387,-0.006614506871141858,-0.11094615136221178,0.01890259907082341,-0.010148525326746082,0.01469752850852232,0.09602587942608562,0.002844283228714594,-0.012013131859352863,-0.05023582765242924,0.03839613070039062,-0.12969458131754855,0.009498985332640536,0.02456664497434588,-0.03376770397953958,-0.04869698781068792,-0.02390274261604597,0.04275451257639429,0.020888895420257906,-0.1007907002206513,-0.048714359009572716,0.16470077535947789,-0.10868246434569923,0.08542542517216528,0.11378521522680508,0.003971321281491816
"Generator bearing front temperature, Std (°C)",-0.0017107760070032313,-0.019572095479800686,0.03946141074821259,-0.012330432257396528,-0.02718787973225545,0.03339104962332516,0.004383676798756345,-0.014445835453279956,0.009724192480806687,0.07122665304026378,0.02291067009485798,-0.09518166298930798,-0.323528012550404,0.5111576163240753,0.06833563938456975,-0.12868904904098732,0.0415378161795993,-0.005243536516577135,-0.09136860647104356,-0.05459556062493732,0.012425366198658649,0.00022219272852787297,0.07518463040199833,-0.015575647349665243,-0.11699525762335447,0.10021804794549338,-0.04063191230589411,-0.14336186733846246,0.012166075858878508
"Generator bearing rear temperature, Std (°C)",-0.027717071857817084,-0.0038175677653365927,0.01007086972545415,-0.01247876924226632,-0.022814827552922575,0.03381602937168679,-0.007242435066141205,-0.03887658330034296,-0.02655885131968996,0.05169630683063808,0.026286481198491193,-0.11711244951342767,-0.3293659484987264,0.49093659058315303,0.0813716908935791,-0.10756243330666576,0.051956789860111936,-0.02903202118293041,-0.13398661887999877,-0.06304746325579658,0.03255208199524095,-0.008356695503223543,0.05299046925404831,-0.0527810417961003,-0.09292233405011843,-0.03747125396726816,0.0036307516592694704,-0.05292180695843569,0.062496833925491345
"Nacelle temperature, Standard deviation (°C)",-0.0037472523615309397,-0.018529610671079423,0.05128552211485425,-0.02601597804643189,-0.004200817228199776,0.02987168446031666,0.040577178847203486,-0.018743522242580204,0.049731840713745416,0.10179450923235656,0.006378965051325172,-0.06932794114191257,-0.0656441453568434,0.11725345386485173,-0.09670359569656369,-0.00767919995124979,-0.13957447987943356,0.11731579019661387,0.5387636713231133,0.11381570736049074,-0.09274062863624107,0.03217445834377361,-0.07954268755439478,0.10649500286836115,0.46061985387427107,0.5152124024766838,-0.21817220714401103,0.06323452862086057,0.03804588061294724
"Hub temperature, min (°C)",-0.025680497554753344,0.14040765655661241,0.0906290768047739,0.031914222160299384,0.042070336532407916,-0.06632974408316812,-0.0703797246771894,0.1389819260752562,-0.1529219774141999,-0.1092426424919039,0.008992169129061532,0.0018820292322432155,0.03497258675448228,-0.01630599714697493,0.10274361228564578,-0.1657604127048497,0.003991826126114544,0.060876852248302624,-0.07590420107461181,0.2066542505811027,-0.09167577314722365,-0.050317711356035064,-0.018345537281665995,0.17656919722725747,-0.15041436378119089,-0.03461828802786094,-0.3118234588784039,0.18683015485404209,-0.08109733487465468
"Hub temperature, max (°C)",-0.025371231524267783,0.1419995453285606,0.09089206982708992,0.03149335581849421,0.04296785978497848,-0.0666158763197715,-0.0677450753973249,0.1395382964170022,-0.1490624351929799,-0.10883290977667408,0.008374814638147283,0.007104515597920439,0.031095900025910436,-0.014469397668333907,0.10165818801035506,-0.1691366103839749,-7.808988040968736e-05,0.058119195643530006,-0.04523484172210325,0.17500260553931726,-0.06385328134851101,-0.027450370062537824,-0.04121856166161442,0.2066469824065216,-0.17489735929966513,-0.04558822492661737,-0.31213475393471224,0.1901859173495235,-0.08053408250100282
"Hub temperature, standard deviation (°C)",0.004329351960238387,0.01757827070946961,0.002218136041561309,-0.005112911262395749,0.010057677548370355,-0.001539682037188728,0.03378829642637988,0.0040629557676027765,0.051869999991240624,0.006979731516604173,-0.008411168892176213,0.06678845505825852,-0.04981327226638343,0.02170487883951684,-0.015016756519520245,-0.04237240728132605,-0.05259999689899589,-0.03787866397072251,0.40572578256800024,-0.4270720188472453,0.374928371709195,0.30671074034433754,-0.30642882564586993,0.40212808356458396,-0.331297799369701,-0.1513647752348401,0.0016843786889521734,0.043653036730080745,0.011724282648145215
Voltage L1 / U (V),-0.02606884194847137,0.04652568306734288,0.0761534696933541,0.26567647114841253,-0.03400540770632899,0.0786640889762393,0.03971342213035147,-0.03315715257278776,0.07064149837806456,0.013619688640485584,-0.012752114746273215,0.061668322982779585,-0.01622378916846161,0.04876298091741796,0.004389841343876831,0.22851530326685746,-0.05740761694583411,0.10056817665957077,-0.05392863111116851,0.017261079388396487,-0.0025074274798251826,0.001239588141018294,-0.008367913583231058,0.03413548749219113,-0.030869573413943113,-0.004851155582914959,-0.045381421014447657,0.008647672144658095,-0.004881002275230891
Voltage L2 / V (V),-0.044352384234639726,0.041360329948659305,0.07291148990695769,0.2574483094013702,-0.028504110860431527,0.08334238868421856,0.04151629350274297,-0.03572982325454653,0.0699527548478984,0.0023089450592540736,-0.01086712818241423,0.0610007946396178,-0.01857538307772175,0.04641898493077813,0.002682279844080838,0.22055074865373955,-0.05334353645649667,0.09011923366767377,-0.05718272685685592,0.0274319790227791,-0.004088827503077864,5.881705553921132e-05,-0.018958006540400564,0.04752159847724359,-0.02517485276296733,-0.005142446359852768,-0.04542725410161662,0.01807336183076281,0.007100871481628736
Voltage L3 / W (V),-0.03503029727880338,0.030097278439594023,0.06297474332056573,0.2595230026387376,-0.025426123000756855,0.09539044725539667,0.04157499705548974,-0.050386092029954664,0.07149684493686423,0.005960533206501612,-0.004103645472773358,0.049824293112493846,-0.015740646179967722,0.04347939915227469,-0.02122055966226232,0.2557679408389653,-0.05331597036650192,0.07905293292825634,-0.058998642124470146,0.002772210418886258,0.010544052120337667,0.007246365608494902,-0.02757872753993461,0.02679259575795421,-0.029030045222595856,0.00522436853056819,-0.0427395556310579,0.006664618321627956,0.018757434887946955
Grid voltage (V),-0.035707457472194136,0.040087539278507424,0.071871589264594,0.26462351783532434,-0.029806078349812824,0.08680707448024379,0.04151623394547115,-0.04006837409361283,0.07168205449297176,0.0073967039609721215,-0.009494748618995425,0.05850315463104766,-0.01710556197808023,0.046948223540570905,-0.004374592236403951,0.2377479949631378,-0.05548258146833073,0.09141177173685068,-0.05750044487055872,0.016397429352776525,0.0010876821583201308,0.0027799254074764405,-0.01838176944137311,0.03693248649865637,-0.02871800877802836,-0.0017760861500159715,-0.04519251029353659,0.011399054895453762,0.00685014902699339
"Grid voltage, Max (V)",-0.02566891221507933,0.04260689316421769,0.06769312669929799,0.24828413784226086,-0.027561813373040513,0.10315041895290537,0.1526027130862835,-0.021169628538540125,0.017841188259902403,0.001204091386476975,-0.007292670448040056,0.02661353084957232,-0.006708927914753155,0.03419870403176449,-0.000996354410306505,0.22134996224798167,-0.04029178042068835,0.08768325753896175,-0.07139226342794432,0.022006284711874973,0.00012474361759520422,-0.00010654491767151525,-0.021905984080525423,0.03525846824267469,-0.027543255443879238,-0.009005947063648425,-0.046566683294747155,0.012496750657335225,0.05272867813511641
"Grid voltage, Min (V)",-0.04154167539721624,0.03282065994384285,0.06851451764326232,0.25249842457474925,-0.028681349979325477,0.06231179385252454,-0.07816350886525907,-0.0536562696466681,0.11429052059237144,0.015080394637906683,-0.01467466325929453,0.08166761879497378,-0.02316281423665587,0.04783371320127902,-0.0053942442097495115,0.2009921103000946,-0.0515826625868584,0.07400860401465223,-0.02671369922353086,0.00879945796986974,0.0012287630389368302,0.004630529921000831,-0.011361307810494214,0.027092647834875784,-0.019517290149002938,0.00595836888335381,-0.02738668164702534,0.0034642786549856624,-0.04381525123225663
"Grid voltage, Standard deviation (V)",0.020142075346728447,0.005697974907589156,-0.006702767335329572,-0.023962457786061903,0.0051605262761220735,0.04791449384568579,0.3505721296370978,0.05001917112432639,-0.1530779705716926,-0.022478951447685913,0.012898248072272004,-0.08873878045070295,0.02580216340543922,-0.022466739579703274,0.0078625091351711,0.004904057650520578,0.009165231527489652,0.012304209996964289,-0.06220525204377965,0.021201413434924765,-0.0020918453729531768,-0.006972503110340755,-0.013722062002349794,0.007700287945877838,-0.01136015167811586,-0.024223487175278148,-0.022252562550083576,0.008272943027036633,0.1320582355063116
"Voltage L1 / U, Min (V)",-0.024611197821890064,0.02326309591553355,0.0684921868457948,0.2575965481302439,0.0025042082869492564,0.09153002577558685,-0.14167520821965363,-0.038080264410908685,1.5063253860835364e-05,0.04573857851801983,-0.030191281327307955,-0.009150835844354806,0.012002598391597527,-0.053753147924861064,-0.00680283439009835,-0.23870299067840972,0.08506751586304907,-0.07802033369790415,0.07442820870584407,-0.011682663237369849,-0.006590190235435707,-0.004530129358360705,0.025537538415011943,-0.02936957500358054,0.027435262580632534,-0.005501601491036492,0.04563779824386277,-0.014666261680512395,0.0017948513281589033
"Voltage L1 / U, Max (V)",-0.009300561256747787,0.03811135649156691,0.06965144325134714,0.24750356680071578,-0.001022100176476145,0.12421503795303176,0.14108935464811262,-0.008636116799063646,-0.06953062127011758,0.025758911589590375,-0.028567404091716805,-0.03183931930997584,0.023004720845324886,-0.06150901260687284,-0.006685944333762507,-0.25449009068521206,0.06380378391278467,-0.09474354749872717,0.04364774495923029,0.0034828469933036437,-0.017484762853131927,-0.016189907643242123,0.036744019550359,-0.029671722104766877,0.009775009856936297,-0.011502382696674203,0.04029414651875115,0.0012942911314137847,-0.022669999691847714
"Voltage L1 / U, Standard deviation (V)",0.01934101380773532,0.021739644053324795,-0.0007862426961684216,-0.03361462353922241,-0.002406679901259793,0.033011564893639385,0.446505331882807,0.043374650653189475,-0.10500777620958891,-0.02704586335207569,0.005976644820001043,-0.029957946388292613,0.004965706208004138,0.00040858021743306674,0.0065425599330654425,-0.016340208219361496,-0.0653362550176351,-0.014491219207811186,-0.005160067411899674,-0.007248035096640874,0.002216235649360955,0.001801626655684939,0.005976837801265879,-0.004881217350780572,-0.007063345224987779,0.00769833092238356,0.009671053163191352,0.00011021669084071515,-0.05142164371997532
"Voltage L2 / V, Min (V)",-0.03494414614389409,0.023092780609422117,0.06852524927255799,0.25095632694309106,0.0021602418978838647,0.09703549898421734,-0.15013791011819483,-0.03457554903443878,-0.02041875518161824,0.036208713838256704,-0.024238217858641307,-0.038184658520314434,0.012753812373497654,-0.05751784626804303,-0.0008240204146476803,-0.22524495158052335,0.08277138098305387,-0.07806607178755434,0.06287390036159327,-0.015439320530260831,0.0026864000897628216,0.001138662289491707,0.008271192379821758,-0.026843784992848316,0.03397443370777002,0.004789325030895571,0.03932273797996011,-0.017766935760713445,0.01389138007101305
"Voltage L2 / V, Max (V)",-0.02598916103583429,0.031823666163088585,0.07062826952780231,0.24350458398004016,-0.0001403181865849172,0.12650094553002228,0.12715462734761426,-0.005585011176048325,-0.10558288845684277,0.017590526263664804,-0.020377336937877348,-0.07757716589760931,0.02523200378555527,-0.06459532221666288,-0.001658071305879519,-0.2347738863137017,0.05823787113478732,-0.08409909783395325,0.036385385141660447,-0.007912826199395758,-0.004778092625106425,-0.00792704226616938,0.022317112675198106,-0.028959513780616068,0.021895400175991613,-0.0019565699385758837,0.043927825803297675,-0.005889443330404301,-0.005149301849069483
