,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
Potential power default PC (kW),0.13701344991063866,0.007079293253282621,0.006579431192385196,0.04687213201093879,-0.0277442507721422,-0.04725570235745445,-0.013726535142470441,-0.0043519858613177195,0.006454653882539397,-0.008191040328758475,-0.0037268482704033573,-0.039279799562612815,0.019332804958054894,0.0023184016455857215,-0.03534309561535145,-0.01366906195452039,0.011542887969458564,-0.0013679154521688275,0.004160983012991559,0.00830663128560552,-0.011625619193534359,0.010877082176653091,0.015721362966429432,0.022560202315449616,-0.008153802932852283,0.00045116745239995315,0.02146724211999404,0.03763629903121388,-0.019657780147367715
"Power, Standard deviation (kW)",0.11211777809036341,0.07530008967002294,0.03306432946154454,-0.07565796960414593,0.04935191984517975,0.12550128369863423,-0.01485807843132257,-0.03371413388055643,0.032343962860288074,0.019649402061166305,-0.010281602497141717,-0.04895893869282314,-0.03883980078854754,-0.031083112580279015,0.004390789907697187,-0.11975661203669767,-0.015167917342106083,-0.018088070248939492,-0.022748006769621743,0.008627859236650298,-0.031879871144994465,0.024940922883464216,-0.00913213454640166,0.08121319870498275,0.012685864684922103,-0.016650212701292792,-0.1043232924610624,0.10768635852598846,0.005552464322795186
"Power, Minimum (kW)",0.12663700052064955,-0.03833652237531074,-0.013323570091486913,0.08315830831297785,-0.04114177889158648,-0.0932217913930216,-0.01134554644670205,0.009300076016244576,-0.004493349805876146,-0.03259780106156267,0.004533438303468109,0.005892552859559594,0.03316046324686106,0.04719588599985847,-0.04446081300843846,0.046935815969292,0.01316668712875721,0.010345128412756574,0.01740086336934271,-0.003089369711200274,0.004781588212909554,-0.0017128557987753784,0.003940482889681088,-0.007037082271575873,-0.008924308707596751,0.005444693320103805,0.06741728231784218,-0.026408621445901975,-0.024939429736962913
"Power, Maximum (kW)",0.1380482599048478,0.023293097914681277,0.015963893952186798,-0.0064431389145749715,0.011026107000993804,0.033358299908335054,-0.015217606026545762,-0.021267577041107797,0.018885006303623775,-0.002388474593763429,-0.002092184750175183,-0.018982565043319084,-0.0030317809899981646,0.0047735605239334344,-0.021409297749936107,-0.04161050172952535,-0.002702142806498914,-0.0005375960911906119,-0.0024994702446087536,-0.0069120451986345866,-0.01943130889555944,0.01616574899058107,-0.00872552911126978,0.05196939283258184,0.002994271325615111,0.0023165386758011997,-0.024866381195953302,0.041503608228687,-0.0072319944417796045
Potential power learned PC (kW),0.13723554710462246,0.0009770613919280015,0.003998230663183255,0.046375451272191295,-0.023604755903297102,-0.044212676123033125,-0.01752995096907692,-0.00638059466590869,0.006677616528712975,-0.016326269087510167,-0.0038946123095995946,-0.04432373623847971,0.019956092550903384,0.002854473453546516,-0.03808967875706912,-0.016840146086574692,0.013130391065660774,-0.0007656305153283666,0.004372095270360171,0.005157324797823172,-0.014496465434893302,0.012145895936626822,0.013182270197025378,0.024199730658335694,-0.006252782408267821,-0.0015473315251325892,0.015761566176005312,0.03484727953576924,-0.016300467503225682
Potential power reference turbines (kW),0.12628324003737887,0.006536590601324024,-0.004575751926968401,-0.008636695970822481,-0.020360958537569834,0.060140830837008226,-0.013062383183624456,-0.028800033676928845,-0.013739429615299694,-0.054793649509403665,0.02796207192552561,0.10645107967575865,0.013851030588129903,-0.047818044575609626,0.026175232893378215,0.01360859157220945,-0.01678189249810208,0.020071238729653954,0.07603068093538456,-0.02438311800037385,0.03473740468566663,-0.023529562815618646,-0.00612829676137544,-0.028599413530875,0.04828359382551928,-0.0317997432038826,-0.15185622776411686,-0.06907875579090919,0.13637508150747116
Cascading potential power (kW),0.1372355471046224,0.0009770613919279781,0.003998230663183222,0.04637545127219129,-0.023604755903297178,-0.044212676123033125,-0.01752995096907692,-0.006380594665908646,0.006677616528712936,-0.016326269087510226,-0.0038946123095995183,-0.04432373623847974,0.019956092550903477,0.0028544734535466323,-0.03808967875706908,-0.01684014608657458,0.013130391065660621,-0.0007656305153283249,0.004372095270360116,0.005157324797823382,-0.014496465434893246,0.01214589593662671,0.013182270197026044,0.024199730658335306,-0.006252782408267543,-0.0015473315251327557,0.015761566176005076,0.03484727953576871,-0.016300467503225585
Cascading potential power for performance (kW),0.1372355471046224,0.0009770613919279948,0.0039982306631832195,0.04637545127219129,-0.023604755903297175,-0.04421267612303312,-0.017529950969076922,-0.0063805946659086146,0.006677616528713012,-0.01632626908751026,-0.0038946123095996146,-0.04432373623847985,0.01995609255090355,0.002854473453546572,-0.03808967875706914,-0.01684014608657465,0.013130391065660635,-0.0007656305153285747,0.004372095270359859,0.005157324797823243,-0.014496465434892969,0.012145895936626627,0.013182270197026058,0.024199730658335306,-0.00625278240826729,-0.0015473315251329778,0.015761566176005104,0.03484727953576851,-0.01630046750322628
Potential power primary reference turbines (kW),0.13167800211740577,0.01389824191070112,-0.00868034475048483,-0.016148286530623363,0.024740345280854146,0.030903478130953208,-0.018825076265456705,-0.01833119559783949,-0.004946384685797466,-0.06032329401717343,0.026856205941863078,0.1076985658308499,0.025491474445512845,-0.030345227764882066,-0.009183383599583398,0.021069875025898924,-0.03078228149600177,0.03742157734055729,0.09599136776777979,-0.01632870939416072,0.012067796552232016,-0.004293077585562825,0.032794424829955676,-0.017371869137038032,0.023861787858276362,-0.04102980238087254,-0.06636605189694508,0.0615055140035489,0.01456350192309025
Potential power secondary reference turbines (kW),0.1096350826058198,0.0012130060394164048,-0.0014756882658652185,-0.002797985526466445,-0.049281724330638016,0.07450637248381416,-0.007378942570484474,-0.033712021188877346,-0.018277652991666508,-0.0456436944134304,0.02624162434182926,0.09427929017657438,0.004235645575665018,-0.05529890683736405,0.04828321695076868,0.0063360268278336174,-0.005905123106212936,0.006855875499346763,0.05497247575680329,-0.02749522057083081,0.04738737624770232,-0.03448699454981701,-0.03219951510949129,-0.032440140134807297,0.05998886097194697,-0.022523507495045225,-0.19704066315092933,-0.15228133317958223,0.20658855674940624
Turbine Power setpoint (kW),0.13297829950884962,0.005398288691825792,-0.002566875173897948,-0.013600762297001075,0.020983990773168475,0.027179812639048586,-0.012936462196173339,-0.023316990506537003,0.013495507655636195,-0.04538004777115825,0.020326299383645312,0.08116224664373729,0.03276196684160848,-0.014598526919933479,-0.034817336458929336,0.04774839316582514,-0.023478192088352254,0.04293609816530554,0.10173515933816886,-0.036123260987170454,0.0008459245917938193,-0.0001918866100725997,0.034726192220004636,-0.007855942896121577,0.027239546802443892,-0.0440667344739537,-0.06549131116193703,0.11055167166497626,0.014537900638587675
Potential power MPC (kW),0.13701344991063866,0.007079293253282604,0.006579431192385159,0.04687213201093878,-0.02774425077214219,-0.0472557023574544,-0.013726535142470422,-0.004351985861317645,0.006454653882539342,-0.008191040328758472,-0.003726848270403336,-0.03927979956261292,0.019332804958054662,0.002318401645585619,-0.03534309561535135,-0.013669061954520221,0.011542887969458628,-0.0013679154521690252,0.004160983012991462,0.00830663128560589,-0.011625619193534454,0.010877082176653211,0.015721362966429633,0.022560202315449467,-0.008153802932852382,0.0004511674523998803,0.021467242119994373,0.03763629903121397,-0.019657780147367424
Power factor (cosphi),-0.062278557071368625,0.12457306356401834,-0.07231455011136148,-0.05801183166865477,0.05471635444884519,0.08072312207384462,-0.006748054966894077,0.014709585569302677,-0.003955746749918826,-0.10749502332813811,0.04687871534807123,0.14022356253820087,0.14773181693162335,0.015791645162478753,-0.13427449385233292,0.28640087770107825,0.07916469084973511,0.018548754036968342,0.01814986509264411,-0.07231748139054239,0.0010372963994013354,-0.006095596764725174,0.03459301400405268,-0.06193453636884931,0.004106198568038996,-0.1002457210952955,-0.1294089864685007,0.17228316570450591,0.04800125990987318
"Power factor (cosphi), Max",-0.048550585349317624,0.13781833720069972,-0.05836820085954098,-0.044381846403036086,0.031044391119865046,0.07468178990344868,-0.013183946467118514,0.02126757986237492,0.016756931927419033,-0.08839681347051445,0.01673077093638777,-0.009832427706799625,0.1461957983560021,0.07949145391204486,-0.18916369971187053,0.3268907185595085,0.14779213575927397,-0.04010131250613648,-0.15018264767671938,-0.1720798222853798,-0.040784078502287685,0.017762389792281303,-0.07321636110066365,0.061898882624495555,-0.004639576642077476,-0.005350479080977636,-0.10862779283383517,-0.0048422008306603925,0.06069357009141848
"Power factor (cosphi), Min",-0.058402097979419886,0.0007776432867717844,-0.06557024733371708,-0.0036324978138263277,0.03760961999654121,-0.012362891943153997,0.009348588586874386,0.005773578695190004,-0.030770586199464937,-0.0592865648548974,0.06323172937537715,0.29977128356836236,0.047379114636990446,-0.10215719963490563,0.051787439415393634,0.05528839885237806,-0.09158353820891225,0.12089651401230715,0.3192818938051476,0.12055334619630892,0.07390670148018663,-0.0448338591066946,0.19676543034885274,-0.23400068597652046,0.01841486731201325,-0.20544557348215126,-0.12865911330691276,0.3802000889387416,0.03528352153810052
"Power factor (cosphi), Standard deviation",-0.04205042470177172,0.1354697403265637,-0.05277122736919427,-0.04041493130247133,0.025089980753497165,0.072296620987224,-0.01373520958039395,0.02186324302139174,0.018337759500623642,-0.0872938340347806,0.012794376009195411,-0.037498410724923,0.15027506382145184,0.09516390188240301,-0.2077232348533337,0.34712291020086317,0.16209073976280589,-0.05167201528570156,-0.1829757555956693,-0.19385277685032304,-0.04909942775496011,0.021861100009985687,-0.09200000369555392,0.08303115801503141,-0.0014656257316408398,-0.0043004193810656415,-0.12881755138543202,-0.01722180207891555,0.056222244317407424
Reactive power (kvar),-0.13509804522973456,-0.009289694596368461,0.0053469237305413505,0.010986517962482293,-0.017884892419698397,-0.025743036738355606,0.016112132928931044,0.01402176207206485,-0.0011080947561225183,0.05481909324403166,-0.022572155597910166,-0.08699234543808602,-0.02771992384063244,0.01876528775517356,0.01731887828954505,-0.024442451717934698,0.01922382890373729,-0.036427965807161455,-0.09005447278592937,0.017352399426462484,-0.006965562532088198,0.0011619282485976715,-0.03498606230637277,0.01824176298985479,-0.014560819199336845,0.03933395469266835,0.05457463818994464,-0.08149441180351485,-0.010804999857273082
"Reactive power, Max (kvar)",-0.13249959350470122,0.005909762394913991,0.015169204205467883,-0.005649765678812769,-0.009034378105342106,-0.003952052431775759,0.017429964469372738,0.006034204384919207,0.005604482444188883,0.06368222393331402,-0.027004474188710492,-0.10708994830086037,-0.03684981098681659,0.015892832232435344,0.016935559413879916,-0.05043411295538289,0.01961109020062118,-0.041402644586498796,-0.10242002719073601,0.012822125583069435,-0.015731779081964777,0.012830666546022204,-0.019921007619561643,0.02541739269857709,-0.009486773202627315,0.03701654740201216,0.03082641530230803,-0.038645634490380415,0.010653031263358745
"Reactive power, Min (kvar)",-0.1340100945206024,-0.021716764555510224,-0.0037667641715402123,0.025920387410394066,-0.026243683098749516,-0.045902057219475226,0.014381167694196026,0.021634744964826345,-0.007769297857459405,0.04383622526367129,-0.018824511171025,-0.06789118913282281,-0.019485353379770167,0.020317291803752094,0.018056123374503838,-0.004720231683982274,0.017018808627643805,-0.03140045963205173,-0.07746442205084308,0.0247572289966168,0.0004038989603672976,-0.01304530766191015,-0.045533207410979396,0.011086477630494453,-0.01942233388965154,0.03986539253391681,0.07514093367092023,-0.11525790472654995,-0.030303057070045006
"Reactive power, Standard deviation (kvar)",0.08984271956981585,0.06862798806129863,0.04226869441201017,-0.08190739252340934,0.05386668838463409,0.11621407265191193,-0.0048648759831059025,-0.04320945000787608,0.035257986051687985,0.012294450051651785,-0.005842744112044344,-0.04398214218861125,-0.022945272779415722,-0.01911805133997559,-0.01788194047401842,-0.09076288841519158,-0.004942701500310887,-0.001597166677887547,0.002797085628651601,-0.03593574664035276,-0.03561432990127427,0.058066517790847864,0.09618684612939583,0.01701336932845212,0.03631645522148944,-0.045517587041214766,-0.15326556077208525,0.2625140803201386,0.10572906207826022
Front bearing temperature (°C),0.09569357771616116,-0.08411105879835228,0.12718410834283275,-0.028719254853021244,-0.002148741259222826,-0.004036650988085723,-0.003119861340374003,0.10584924731801125,-0.03335418095197984,-0.12773125853032063,0.005226039481177669,0.03006217620154572,-0.03449186956326035,-0.03434909225449432,0.16420010876256458,0.062426616350658354,0.0708728530814042,-0.058786999733483225,-0.11227255167873178,-0.014810728851571931,0.021429865214191064,-0.015255950311087363,-0.00986180263586086,-0.07534587035031773,-0.011101723713452954,-0.018871168385426393,-0.036166399107107186,-0.05331785029767648,0.02330190853914389
Rear bearing temperature (°C),0.052897444769037516,-0.07713265266703287,0.17876511005412365,-0.05760378515498284,-0.014014027309200506,-0.009274306525779524,0.0058356785426895525,0.16386136207182647,-0.017016098061675023,-0.15735521103434277,0.004282230601311154,0.024308750691060435,-0.04898291806539359,-0.0436569680965973,0.16627743047104268,0.08224107690821461,0.07271293860798761,-0.07297856237329202,-0.12701102960411859,0.04168659114566598,0.02376408438282719,-0.009097827007094068,0.01893659870814083,-0.08447360116054198,-0.011822712414987245,-0.04221618053789971,-0.017103664861976578,-0.006890951941554219,-0.0003642092661908431
Stator temperature 1 (°C),0.048715790179574024,0.06695003875689903,0.06390156046400738,-0.004548447170830931,-0.054172261779675206,-0.07624204954371515,0.010387593511422284,0.15516203007527996,-0.023439139454545524,-0.09307661798401236,0.039306411560685796,0.11744149171046889,0.14067880296516208,-0.04163708294474684,-0.13921558269983467,-0.2913695459122495,-0.05343174905943555,-0.01679069761221642,0.003592941122955681,0.08838531142653226,-0.026662464808981438,0.003514907789360297,-0.01531787179975453,0.1115804486392413,0.05201548079469332,-0.013207519943628097,-0.18491200358473742,-0.2804471058401552,0.43686382363873827
