Date and time,Wind speed (m/s),Power (kW),Rotor speed (RPM),Blade angle (pitch position) A (°),Gear oil temperature (°C)
2019-11-11 07:10:00,7.18857626914978,748.07113494873,12.8496049940586,0.0,48.0074996948242
2019-11-11 07:20:00,7.28597376346588,877.051275634766,13.4190879464149,0.0,51.3799999237061
2019-11-11 07:30:00,8.37713327407837,1234.09031677246,14.40544500947,0.48332441079657,52.2550003051758
2019-11-11 07:40:00,8.60133113861084,1291.94455566406,14.7534639537334,0.0829978797708577,50.8275001525879
2019-11-11 07:50:00,8.1422434091568,1138.31196289063,14.616593554616,0.0,49.9249996185303
2019-11-11 08:00:00,7.62213767202277,1111.24594919305,14.7084530090031,0.0,49.6736837688245
2019-11-11 08:10:00,7.37835929393768,964.271725463867,14.1136055588722,0.0,49.6074995040893
2019-11-11 08:20:00,7.97939457893371,1121.91116638184,14.742868155241,0.0,52.427499961853
2019-11-11 08:30:00,8.38958966104608,1240.54659729004,14.8074565976858,0.0,50.6349996566772
2019-11-11 08:40:00,8.21780504499163,1169.27772521973,14.6449055224657,0.0,49.2775001525879
2019-11-11 08:50:00,7.97414128780365,1078.55674743652,14.431612148881,0.0,47.8325004577637
2019-11-11 09:00:00,8.03465514434011,995.279623413086,14.0744585841894,0.0039999987993724,47.6375001907349
2019-11-11 09:10:00,6.95700468335833,690.606404876709,12.5236839652061,0.0,49.310000038147
2019-11-11 09:20:00,7.19652897433231,939.800149536133,13.7068106532097,0.0,52.3825002670288
2019-11-11 09:30:00,7.4058317899704,984.557205200196,13.9915952682495,0.0,51.0125
2019-11-11 09:40:00,7.39172422885895,1043.27846374512,14.088046386838,0.0,51.3549997329712
2019-11-11 09:50:00,8.69262139797211,1392.27322869552,15.0441905228715,0.0089473573873419,52.3631575734992
2019-11-11 10:00:00,8.76314022541046,1339.46688842774,14.9672860354185,0.0,50.9775005340576
2019-11-11 10:10:00,9.48054389953613,1604.83100891113,15.0290705859661,0.566732131352296,50.1774997711182
2019-11-11 10:20:00,8.17021701335907,1231.20496826172,14.6403434425593,0.0439996733006751,49.3124994277954
2019-11-11 10:30:00,9.11658892631532,1463.21789245606,14.9067953824997,0.16049513640877,48.9100006103516
2019-11-11 10:40:00,8.81259965896607,1550.73152562192,15.0923507621414,0.3746864583959,48.4631580553557
2019-11-11 10:50:00,8.45773155689239,1345.38434753418,14.7524241507053,0.0829983643798187,48.270000076294
2019-11-11 11:00:00,8.31970090866089,1396.0860168457,14.803246691823,0.236990061244285,48.7475004196167
2019-11-11 11:10:00,8.81550505161285,1363.50899047852,14.4655477702618,0.481393168136549,49.2675001144409
2019-11-11 11:20:00,9.47211654186249,1640.23950195313,15.0415170192718,0.644886583965388,52.0949998855591
2019-11-11 11:30:00,9.19184131622314,1673.22574462891,15.0581199377775,0.703885776318941,50.4149993896484
2019-11-11 11:40:00,10.5494097471237,1900.14395751953,15.1502999067306,3.63090893172119,50.3574998855591
2019-11-11 11:50:00,9.61166942119598,1727.61360168457,15.0606178343296,1.64973352564959,50.1825002670288
2019-11-11 12:00:00,10.2973651384052,1797.02355314556,15.1458132580707,2.59102899231135,50.0263151871531
2019-11-11 12:10:00,11.5758851369222,1899.44110107422,15.1109513143698,3.94298445847897,50.044443766276
2019-11-11 12:20:00,10.7052049398422,1787.32987976074,15.1287930607796,4.26757036965938,50.1024991989136
2019-11-11 12:30:00,10.2942310333252,1902.48193359375,15.1949585974216,3.55707243365021,50.1549983978271
2019-11-11 12:40:00,11.4744904994965,1966.86179199219,15.2269163131714,4.10513289664539,50.3349994659424
2019-11-11 12:50:00,12.3633177757263,190.590333223343,1.64308680966496,84.5397473981006,47.0124998092651
2019-11-11 13:00:00,12.0495748996735,-3.66994650363922,0.0,91.9400024414063,45.0150001525879
2019-11-11 13:10:00,12.3256125450134,-3.48482201695442,0.0,91.9400024414063,43.0774997711182
2019-11-11 13:20:00,12.545999919667,-3.15518175854402,0.0,91.9400024414063,40.1588231255026
2019-11-11 13:30:00,11.4816709568626,-3.07520635504472,0.0,91.9400024414063,37.9473686218262
2019-11-11 13:40:00,11.5330657958984,-3.07127529068997,0.0,91.9400024414063,38.4868423060367
2019-11-11 13:50:00,11.803368806839,-3.72969853281975,0.0,91.9400024414063,35.9874998092651
2019-11-11 14:00:00,12.440793800354,-2.37034053206444,0.0,91.9400024414063,37.2224998474121
2019-11-11 14:10:00,12.8970562458038,-2.16867753267288,0.0,91.9400024414063,37.0999992370605
2019-11-11 14:20:00,13.0329375267029,-1.76375103741884,0.107325525954366,91.9400024414063,35.4699998855591
2019-11-11 14:30:00,10.8894500096639,-1.14240136941274,0.0,92.4899978637695,33.7733332316081
2019-11-11 14:40:00,11.3828383333543,-1.06825531405561,0.0,92.4899978637695,34.2235293668859
2019-11-11 14:50:00,11.0114063262939,-0.579381012916565,0.0,92.4899978637695,33.829999923706
2019-11-11 15:00:00,11.5857374191284,-1.15396052002907,0.0,92.4899978637695,33.5424991607666
2019-11-11 15:10:00,14.0803686618805,-0.685014021396637,0.0,92.4899978637695,33.1875
2019-11-11 15:20:00,12.6213938236237,-1.04139201790094,0.165000021457672,92.4899978637695,32.9125001907349
2019-11-11 15:30:00,13.0197186470032,-1.17156602293253,0.0,15.7657114446311,32.6625001907349
2019-11-11 15:40:00,12.2579061985016,-1.08247150480747,0.0,0.119999997317791,32.3650009155273
2019-11-11 15:50:00,11.3358937263489,-0.683947017788887,0.0,0.119999997317791,32.1124996185303
2019-11-11 16:00:00,12.7421812534332,-1.12835253179073,0.0,0.119999997317791,31.8799995422363
2019-11-11 16:10:00,12.7943289405421,-1.03723634544172,0.0,0.119999997317791,31.7763153879266
2019-11-11 16:20:00,12.2893687725067,-1.18383650183678,0.0,5.52706349616068,31.6550005912781
2019-11-11 16:30:00,11.7859312057495,-0.98164001852274,0.0,92.1500550559928,31.4624999046326
2019-11-11 16:40:00,11.376543712616,-0.926156027615071,0.0,92.3099975585938,31.3974995613098
2019-11-11 16:50:00,12.5522437572479,-0.976305021345615,0.0,92.3099975585938,31.289999294281
2019-11-11 17:00:00,11.8596187114716,-1.71360203921795,0.0,92.3099975585938,28.992499923706
2019-11-11 17:10:00,11.2674562931061,-1.03125552982092,0.0,92.3099975585938,29.0600002288819
2019-11-11 17:20:00,11.659818649292,-1.42711252570152,0.0315000037662685,91.8380316799667,29.3425001144409
2019-11-11 17:30:00,11.491087436676,-2.50211501866579,0.0645775152370333,90.0300879968823,30.3549997329712
2019-11-11 17:40:00,10.1284274302031,1251.9620263953,11.4297057747057,15.1424261770704,36.7026314986379
2019-11-11 17:50:00,10.721298456192,2030.29518432617,15.1508316993713,3.99586474046191,45.5950000762939
2019-11-11 18:00:00,11.1330702781677,2047.96315307617,15.2011198997498,5.36911735908296,49.8199998855591
2019-11-11 18:10:00,10.9853685855866,2016.92693481445,15.1309260874987,4.71303234576129,49.3050001144409
